cvterm_id,cv_id,name,definition,dbxref_id,is_obsolete,is_relationshiptype,is_system
25348,1040,FodYld_CalcPerArea_kgha,Fodder Yield -BY- Calculation of fodder yield -IN- kg/ha,NULL,0,0,0
25349,1010,Pod shattering,Proportion of open pods,NULL,0,0,0
25364,1030,1 to 5 branching scale,1 to 5 branching scale,NULL,0,0,0
25373,1030,Flw color scale,1 to 9 color scale,NULL,0,0,0
25390,1030,1 to 4 color scale,1 to 4 color scale,NULL,0,0,0
25398,1030,1 to 12 color scale,1 to 12 color scale,NULL,0,0,0
25412,1030,1 to 5 quality scale,1 to 5 quality scale,NULL,0,0,0
25421,1030,1 or 2 type scale,1 or 2 type scale,NULL,0,0,0
25462,1030,1 to 10 percentage scale,1 to 10 percentage scale,NULL,0,0,0
25476,1030,SPAD unit,SPAD unit,NULL,0,0,0
25484,1030,flower,flower,NULL,0,0,0
25492,1030,nodule,nodule,NULL,0,0,0
25508,1030,leaf,leaf,NULL,0,0,0
25517,1010,Seed weight,Weight of the seed,NULL,0,0,0
25548,1020,Seed oil content measurement in the lab,Weigh the amount of extracted oil from seed after harvest and divide by the seed dry weight,NULL,0,0,0
25552,1020,Seed protein content measurement,After harvest,measure the protein content of the seed on a dry weight basis,NULL,0,0,0
25556,1020,Reproductive period duration measurement,Count number of days from beginning of bloom (R1
25564,1020,Twinning date observation,Take note of the date when 50% of plants are twining,NULL,0,0,0
25565,1030,mmdd,mmdd,NULL,0,0,0
25572,1020,Oil content to protein content ratio,Divide the oil content by the protein content. For this calculation,the oil and protein contents must be expressed in the same unit,NULL,0,0,0
25576,1020,Linoleic acid content measurement,Measure the content of linoleic acid in the oil extracted from the seed,NULL,0,0,0
25580,1020,Linolenic acid content measurement,Measure the content of linolenic acid in the oil extracted from the seed,NULL,0,0,0
25584,1020,Palmitic acid content measurement,Measure the content of palmitic acid in the oil extracted from the seed,NULL,0,0,0
25588,1020,Oleic acid content measurement,Measure the content of oleic acid in the oil extracted from the seed,NULL,0,0,0
25592,1020,Methionine content calculation,Measure the weight of methionine extracted from the seed sample and divide by the weight of protein extracted from the same sample.,NULL,0,0,0
25596,1020,Stearic acid content measurement,Measure the content of stearic acid in the oil extracted from the seed,NULL,0,0,0
25601,1030,1 to 13 maturity scale,1 to 13 maturity scale,NULL,0,0,0
25618,1020,Isoflavone content measurement,Measurement of the amount of isoflavone out of seed weight,NULL,0,0,0
25622,1020,Fiber content measurement,Measurement of the amount of fibre out of seed weight,NULL,0,0,0
25626,1020,Moisture content measurement,Measurement of the moisture content of a mature seed of seed at harvest,NULL,0,0,0
25631,1030,g/kg,g/kg,NULL,0,0,0
25634,1020,Raffinose measurement,Measure amount of total seed soluble carbohydrates that is raffinose,NULL,0,0,0
25635,1030,kg/kg,kg/kg,NULL,0,0,0
25639,1030,1 to 4 shape scale,1 to 4 shape scale,NULL,0,0,0
25647,1030,1 to 8 shape scale,1 to 8 shape scale,NULL,0,0,0
25664,1020,Flower final form observation,Observe the form of a flower at the final development stage,NULL,0,0,0
25665,1030,1 or 2 form scale,1 or 2 form scale,NULL,0,0,0
25671,1030,1 or 2 presence scale,1 or 2 presence scale,NULL,0,0,0
25676,1020,Pod number count,count number of Pods on a plant,NULL,0,0,0
25677,1030,pod,pod,NULL,0,0,0
25680,1020,Seed number count,count the number of seeds on a pod,NULL,0,0,0
25681,1030,seed,seed,NULL,0,0,0
25706,1030,Type of NURSERY_TYPE,Type of NURSERY_TYPE_generated,NULL,0,0,0
25707,1030,Type of STUDY_TYPE,Type of STUDY_TYPE_generated,NULL,0,0,0
25708,1030,Code of STUDY_CODE,Code of STUDY_CODE_generated,NULL,0,0,0
25709,1030,Code of RMAP,Code of RMAP_generated,NULL,0,0,0
25710,1030,Type of EXPT_DESIGN,Type of EXPT_DESIGN_generated,NULL,0,0,0
25711,1030,Code of POIL,Code of POIL_generated,NULL,0,0,0
25712,1030,Type of DATASET_TYPE,Type of DATASET_TYPE_generated,NULL,0,0,0
25713,1030,Code of SITE_CODE,Code of SITE_CODE_generated,NULL,0,0,0
25714,1030,Type of ENTRY_TYPE,Type of ENTRY_TYPE_generated,NULL,0,0,0
25715,1030,Code of ENTRY_CODE,Code of ENTRY_CODE_generated,NULL,0,0,0
25716,1030,Code of PLOT_CODE,Code of PLOT_CODE_generated,NULL,0,0,0
25717,1030,Code of SEED_SOURCE,Code of SEED_SOURCE_generated,NULL,0,0,0
25718,1030,Code of Crop_season_Code,Code of Crop_season_Code_generated,NULL,0,0,0
25719,1030,Date (yyyymmdd
25720,1030,Date (yyyymmdd
25721,1030,Code of CHECK_PLAN,Code of CHECK_PLAN_generated,NULL,0,0,0
25722,1030,Text of PlantingDTreat_text,Text of PlantingDTreat_text_generated,NULL,0,0,0
25723,1030,Name of Mega_Environment,Name of Mega_Environment_generated,NULL,0,0,0
25724,1030,Code of FB_Type,Code of FB_Type_generated,NULL,0,0,0
25725,1030,Code of Trial_Type,Code of Trial_Type_generated,NULL,0,0,0
25726,1030,Score of Plant_vigor,Score of Plant_vigor_generated,NULL,0,0,0
25727,1030,Score of PestPressure_0_9,Score of PestPressure_0_9_generated,NULL,0,0,0
25728,1030,1 to 5 infection score of RUST_Est_1to5,1 to 5 infection score of RUST_Est_1to5_generated,NULL,0,0,0
25729,1030,1 to 5 infection score of SMV_Est_1to5,1 to 5 infection score of SMV_Est_1to5_generated,NULL,0,0,0
25730,1030,1 to 5 infection score of FROGEYE_Est_1to5,1 to 5 infection score of FROGEYE_Est_1to5_generated,NULL,0,0,0
25731,1030,1 to 5 percentage scale of Lodg_Est_1to5,1 to 5 percentage scale of Lodg_Est_1to5_generated,NULL,0,0,0
25732,1030,1 to 5 percentage scale of PodShat_EarlyEst_1to5,1 to 5 percentage scale of PodShat_EarlyEst_1to5_generated,NULL,0,0,0
25733,1030,1 to 5 percentage scale of BAW_Est_1to5,1 to 5 percentage scale of BAW_Est_1to5_generated,NULL,0,0,0
25734,1030,1 to 5 percentage scale of DEFOL_Est_1to5,1 to 5 percentage scale of DEFOL_Est_1to5_generated,NULL,0,0,0
25735,1030,1 to 5 percentage scale of PodShat_LateEst_1to5,1 to 5 percentage scale of PodShat_LateEst_1to5_generated,NULL,0,0,0
25736,1030,1 to 4 shape scale of PRIROOTSHAPE,1 to 4 shape scale of PRIROOTSHAPE_generated,NULL,0,0,0
25737,1030,1 to 4 color scale of PubCol_Est_1to4,1 to 4 color scale of PubCol_Est_1to4_generated,NULL,0,0,0
25738,1030,1 to 5 infection score of ROOTKNOT_Est_1to5,1 to 5 infection score of ROOTKNOT_Est_1to5_generated,NULL,0,0,0
25739,1030,1 to 5 infection score of ANTHR_Est_1to5,1 to 5 infection score of ANTHR_Est_1to5_generated,NULL,0,0,0
25740,1030,1 or 2 type scale of StemTermTyp_Est_1or2,1 or 2 type scale of StemTermTyp_Est_1or2_generated,NULL,0,0,0
25741,1030,1 to 5 infection score of CercoLfS_Est_1to5,1 to 5 infection score of CercoLfS_Est_1to5_generated,NULL,0,0,0
25742,1020,Count after emergence,Count after emergence,NULL,0,0,0
25743,1040,EPStand,Count the number of plants in the two middle rows of each plot after all plants have emerged.,NULL,0,0,0
25744,1040,FlwT_50_date,Date of 50% flowering,NULL,0,0,0
25745,1020,count sample 1,count sample 1,NULL,0,0,0
25746,1040,RtNodNo_Count_nodule_pl1,Root nodule count on plant 1,NULL,0,0,0
25747,1020,count sample 2,count sample 2,NULL,0,0,0
25748,1040,RtNodNo_Count_nodule_pl2,Root nodule count on plant 2,NULL,0,0,0
25749,1020,count sample 3,count sample 3,NULL,0,0,0
25750,1040,RtNodNo_Count_nodule_pl3,Root nodule count on plant 3,NULL,0,0,0
25751,1020,count sample 4,count sample 4,NULL,0,0,0
25752,1040,RtNodNo_Count_nodule_pl4,Root nodule count on plant 4,NULL,0,0,0
25753,1020,Rust assessment at stage R3,Rust assessment at stage R3,NULL,0,0,0
25754,1030,1 to 5 infection score of RUST at stage R3,1 to 5 infection score of RUST at stage R3,NULL,0,0,0
25755,20030,1,No plant with leisions,NULL,0,0,0
25756,20030,2,1 to 10% of plants have leisions,NULL,0,0,0
25757,20030,3,10 to 25% of plants have leisions,NULL,0,0,0
25758,20030,4,25 to 50% of plants have leisions,NULL,0,0,0
25759,20030,5,More than 50% of plants have leisions,NULL,0,0,0
25760,1040,Rust_Score_R3,Soybean rust score at stage R3,NULL,0,0,0
25761,1020,Rust assessment at stage R6,Rust assessment at stage R6,NULL,0,0,0
25762,1030,1 to 5 infection score of RUST at stage R6,1 to 5 infection score of RUST at stage R6,NULL,0,0,0
25763,20031,1,No plants have leisions,NULL,0,0,0
25764,20031,2,1 to 10% of plants have leisions,NULL,0,0,0
25765,20031,3,10 to 25% of plants have leisions,NULL,0,0,0
25766,20031,4,25 to 50% of plants have leisions,NULL,0,0,0
25767,20031,5,More than 50% of plants have leisions,NULL,0,0,0
25768,1040,Rust_Score_R6,Soybean rust score at stage R6,NULL,0,0,0
25769,1020,Bacterial pustule assessment at stage R3,Bacterial pustule assessment at stage R3,NULL,0,0,0
25770,1030,1 to 5 infection score of Bacterial Pustule infection at stage R3,1 to 5 infection score of Bacterial Pustule infection at stage R3,NULL,0,0,0
25771,20032,1,No plants with leisions,NULL,0,0,0
25772,20032,2,1 to 10% of plants have leisons,NULL,0,0,0
25773,20032,3,10 to 25% of plants have leisions,NULL,0,0,0
25774,20032,4,25 to 50% of plants have leisions,NULL,0,0,0
25775,20032,5,More than 50% of plants have leisions,NULL,0,0,0
25776,1040,BPust_Score_R3,Bacterial pustule score at stage R3,NULL,0,0,0
25777,1020,Bacterial Pustule assessment at stage R6,Bacterial Pustule assessment at stage R6,NULL,0,0,0
25778,1030,1 to 5 infection score at stage R6,1 to 5 infection score at stage R6,NULL,0,0,0
25779,20033,1,No plants have leisions,NULL,0,0,0
25780,20033,2,1 to 10% of plants have leisions,NULL,0,0,0
25781,20033,3,10 to 25% of plants have leisions,NULL,0,0,0
25782,20033,4,25 to 50% of plants have leisions,NULL,0,0,0
25783,20033,5,More than 50% of plants have leisions,NULL,0,0,0
25784,1040,BPust_Score_R6,Bacterial Pustule score at stage R6,NULL,0,0,0
25785,1010,Bacterial blight,Bacterial blight disease,NULL,0,0,0
25786,1020,Bacterial blight assessment at stage R3,Bacterial blight assessment at stage R3,NULL,0,0,0
25787,1030,1 to 5 infection score of Bacterial blight infection at stage R3,1 to 5 infection score of Bacterial blight infection at stage R3,NULL,0,0,0
25788,20034,1,No plants have leisions,NULL,0,0,0
25789,20034,2,1 to 10% of plants have leisions,NULL,0,0,0
25790,20034,3,10 to 25% of plants have leisions,NULL,0,0,0
25791,20034,4,25 to 50% of plants have leisions,NULL,0,0,0
25792,20034,5,More than 50% of plants have leisions,NULL,0,0,0
25793,1040,BactBlight_Score_R3,Bacterial blight score at stage R3,NULL,0,0,0
25794,1020,Bacterial blight assessment at stage R6,Bacterial blight assessment at stage R6,NULL,0,0,0
25795,1030,1 to 5 infection score of Bacterial blight infection at stage R6,1 to 5 infection score of Bacterial blight infection at stage R6,NULL,0,0,0
25796,20035,1,No plants have leisions,NULL,0,0,0
25797,20035,2,1 to 10% of plants have leisions,NULL,0,0,0
25798,20035,3,10 to 25% of plants have leisions,NULL,0,0,0
25799,20035,4,25 to 50% of plants have leisions,NULL,0,0,0
25800,20035,5,More than 50% of plants have leisions,NULL,0,0,0
25801,1040,BactBlight_Score_R6,Bacterial blight infection at stage R6,NULL,0,0,0
25802,1010,Blown leaf spot,Brown leaf spot disease,NULL,0,0,0
25803,1020,Brown leaf spot assessment,Brown leaf spot assessment,NULL,0,0,0
25804,1030,1 to 5 infection score of Brown leaf spot,1 to 5 infection score of Brown leaf spot,NULL,0,0,0
25805,20036,1,No plants with leisions,NULL,0,0,0
25806,20036,2,1 to 10% of plants have leisions,NULL,0,0,0
25807,20036,3,10 to 25% of plants have leisions,NULL,0,0,0
25808,20036,4,25 to 50% of plants have leisions,NULL,0,0,0
25809,20036,5,More than 50% of plants have leisions,NULL,0,0,0
25810,1040,BrownLS_score,Brown leaf spot infection score,NULL,0,0,0
25811,1010,Podding time,Time from sowing to podding,NULL,0,0,0
25812,1020,Podding assessment,Podding assessment,NULL,0,0,0
25813,1040,PodT_50_date,Date on which 50% of plants are podding,NULL,0,0,0
25814,1040,PodT_50_days,Number of days from sowing to 50% podding,NULL,0,0,0
25815,1040,MatT_date,Date of physiological maturity,NULL,0,0,0
25816,1010,Pod clearance,Pod clearance,NULL,0,0,0
25817,1040,Pod_clearance_cm,Pod clearance measured in cm,NULL,0,0,0
25818,1020,Measured on sample 1,Measured on sample 1,NULL,0,0,0
25819,1040,Pod_clearance_cm_pl1,Pod clearance measured in cm on plant 1,NULL,0,0,0
25820,1020,Measured on sample 2,Measured on sample 2,NULL,0,0,0
25821,1040,Pod_clearance_cm_pl2,Pod clearance measured in cm on plant 2,NULL,0,0,0
25822,1020,Measured on sample 3,Measured on sample 3,NULL,0,0,0
25823,1040,Pod_clearance_cm_pl3,Pod clearance measured in cm on plant 2,NULL,0,0,0
25824,1020,Measured on sample 4,Measured on sample 4,NULL,0,0,0
25825,1040,Pod_clearance_cm_pl4,Pod clearance measured in cm on plant 4,NULL,0,0,0
25826,1020,Measured on sample 5,Measured on sample 5,NULL,0,0,0
25827,1040,Pod_clearance_cm_pl5,Pod clearance measured in cm on plant 5,NULL,0,0,0
25828,1040,PodPerPlnt_Count_pod_pl1,Pods counted on plant 1,NULL,0,0,0
25829,1040,PodPerPlnt_Count_pod_pl2,Pods counted on plant 2,NULL,0,0,0
25830,1040,PodPerPlnt_Count_pod_pl3,Pods counted on plant 3,NULL,0,0,0
25831,1040,PodPerPlnt_Count_pod_pl4,Pods counted on plant 4,NULL,0,0,0
25833,1020,count sample 5,count sample 5,NULL,0,0,0
25834,1040,PodPerPlnt_Count_pod_pl5,Pods counted on plant 5,NULL,0,0,0
25835,1040,PlntHt_Meas_cm_pl1,Plant height measured on plant 1,NULL,0,0,0
25836,1040,PlntHt_Meas_cm_pl2,Plant height measured on plant 2,NULL,0,0,0
25837,1040,PlntHt_Meas_cm_pl3,Plant height measured on plant 3,NULL,0,0,0
25838,1040,PlntHt_Meas_cm_pl4,Plant height measured on plant 4,NULL,0,0,0
25839,1040,PlntHt_Meas_cm_pl5,Plant height measured on plant 5,NULL,0,0,0
25840,1040,FodYld_MeasPerPlot_kgPlot,Fodder yield measured in kg per plot,NULL,0,0,0
25841,1010,Pod weight,Fresh weight of pods,NULL,0,0,0
25842,1040,PodWt_MeasperPlot_g,Fresh pod weight measured per plot in grams,NULL,0,0,0
25845,20010,V,violet,NULL,0,0,0
25846,1040,RtNodNo_Count_nodule_pl5,Root nodule count on plant 4,NULL,0,0,0
25847,1020,Visual assessment at stage R3,Visual assessment at stage R3,NULL,0,0,0
25848,1030,1 to 5 Cercospora infection score at stage R3,1 to 5 Cercospora infection score at stage R3,NULL,0,0,0
25849,20037,1,No plants with leisions,NULL,0,0,0
25850,20037,2,1 to 10% of plants with leisions,NULL,0,0,0
25851,20037,3,10 to 25% of plants with leisions,NULL,0,0,0
25852,20037,4,25 to 50% of plants with leisions,NULL,0,0,0
25853,20037,5,More than 50 % of plants with leisions,NULL,0,0,0
25854,1040,CercoLfS_score_R3,Cercospora leaf spot score at stage R3,NULL,0,0,0
25855,1020,Visual assessment at stage R6,Visual assessment at stage R6,NULL,0,0,0
25856,1030,1 to 5 Cersosport infection score at stage R6,1 to 5 Cersosport infection score at stage R6,NULL,0,0,0
25857,20038,1,No plants with leisons,NULL,0,0,0
25858,20038,2,1 to 10% of plants with leisions,NULL,0,0,0
25859,20038,3,10 to 25% of plants with leisions,NULL,0,0,0
25860,20038,4,25 to 50% of plants with leisions,NULL,0,0,0
25861,20038,5,More than 50% of plants with leisions,NULL,0,0,0
25862,1040,CercoLfS_score_R6,Cersospora leaf spot score at stage R6,NULL,0,0,0
25863,1030,1 to 5 Frog Eye leaf spot score at stage R3,1 to 5 Frog Eye leaf spot score at stage R3,NULL,0,0,0
25864,20039,1,No leaf spot seen,NULL,0,0,0
25865,20039,2,Few spots on some plants,NULL,0,0,0
25866,20039,3,10-25% some spots on most plants,NULL,0,0,0
25867,20039,4,25-50% infection,NULL,0,0,0
25868,20039,5,More than 50% infection with leaf abscission,NULL,0,0,0
25869,1040,FrogEyeLfS_score_R3,Frog Eye leaf spot score at stage R3,NULL,0,0,0
25870,1030,1 to 5 Frog Eye Leaf spot score at stage R6,1 to 5 Frog Eye Leaf spot score at stage R6,NULL,0,0,0
25871,20040,1,No leaf spot seen,NULL,0,0,0
25872,20040,2,Few spots on some plants,NULL,0,0,0
25873,20040,3,10-25% some spots on most plants,NULL,0,0,0
25874,20040,4,25-50% infection,NULL,0,0,0
25875,20040,5,More than 50% infection with leaf abscission,NULL,0,0,0
25876,1040,FrogEyeLfS_score_R6,Frog Eye leaf spot score at stage R6,NULL,0,0,0
25877,1040,Plot_size_m2,Plot size in square meters,NULL,0,0,0
25878,1040,FODDER_YP,Fodder yield potential estimated score,NULL,0,0,0
25879,1010,Shattering,Shattering score,NULL,0,0,0
25880,1040,Shattering,,NULL,0,0,0
25881,1040,Thirteen_Percent_Grain_Yield,,NULL,0,0,0
25882,1040,N_SAMPLE,Number of samples collected,NULL,0,0,0
25883,1040,SeedWeight_100,100 seed weight,NULL,0,0,0
25884,1040,CANOPYHT_Means,Distance from growing medium to the top leaves in a plot of soybean plants,NULL,0,0,0
25885,1030,Average CercoLfS_Est_1to5 Score,Average CercoLfS_Est_1to5 Score,NULL,0,0,0
25886,1040,CercoLfS_Est_1to5_Means,Cercospora Leaf spot -BY- Leaf disease -IN- 1 to 5 infection score,NULL,0,0,0
25887,1030,Average CercoLfS_score_R3 Score,Average CercoLfS_score_R3 Score,NULL,0,0,0
25888,1040,CercoLfS_score_R3_Means,Cercospora leaf spot score at stage R3,NULL,0,0,0
25889,1030,Average CercoLfS_score_R6 Score,Average CercoLfS_score_R6 Score,NULL,0,0,0
25890,1040,CercoLfS_score_R6_Means,Cersospora leaf spot score at stage R6,NULL,0,0,0
25891,1020,MeanSED,MeanSED  (system generated method
25892,1020,CV,CV  (system generated method
25893,1020,Heritability,Heritability  (system generated method
25894,1020,Pvalue,Pvalue  (system generated method
25895,1040,CANOPYHT_Mean,Distance from growing medium to the top leaves in a plot of soybean plants,NULL,0,0,0
25896,1040,CercoLfS_Est_1to5_Mean,Cercospora Leaf spot -BY- Leaf disease -IN- 1 to 5 infection score,NULL,0,0,0
25897,1040,CercoLfS_score_R3_Mean,Cercospora leaf spot score at stage R3,NULL,0,0,0
25898,1040,CercoLfS_score_R6_Mean,Cersospora leaf spot score at stage R6,NULL,0,0,0
25899,1040,CANOPYHT_MeanSED,Distance from growing medium to the top leaves in a plot of soybean plants,NULL,0,0,0
25900,1040,CercoLfS_Est_1to5_MeanSED,Cercospora Leaf spot -BY- Leaf disease -IN- 1 to 5 infection score,NULL,0,0,0
25901,1040,CercoLfS_score_R3_MeanSED,Cercospora leaf spot score at stage R3,NULL,0,0,0
25902,1040,CercoLfS_score_R6_MeanSED,Cersospora leaf spot score at stage R6,NULL,0,0,0
25903,1040,CANOPYHT_CV,Distance from growing medium to the top leaves in a plot of soybean plants,NULL,0,0,0
25904,1030,Percent SE/Mean for CercoLfS_Est_1to5,Percent SE/Mean for CercoLfS_Est_1to5,NULL,0,0,0
25905,1040,CercoLfS_Est_1to5_CV,Cercospora Leaf spot -BY- Leaf disease -IN- 1 to 5 infection score,NULL,0,0,0
25906,1030,Percent SE/Mean for CercoLfS_score_R3,Percent SE/Mean for CercoLfS_score_R3,NULL,0,0,0
25907,1040,CercoLfS_score_R3_CV,Cercospora leaf spot score at stage R3,NULL,0,0,0
25908,1030,Percent SE/Mean for CercoLfS_score_R6,Percent SE/Mean for CercoLfS_score_R6,NULL,0,0,0
25909,1040,CercoLfS_score_R6_CV,Cersospora leaf spot score at stage R6,NULL,0,0,0
25910,1040,CANOPYHT_Heritability,Distance from growing medium to the top leaves in a plot of soybean plants,NULL,0,0,0
25911,1030,Ratio genetic variance/phenotypic variance for variable CercoLfS_Est_1to5,Ratio genetic variance/phenotypic variance for variable CercoLfS_Est_1to5,NULL,0,0,0
25912,1040,CercoLfS_Est_1to5_Heritability,Cercospora Leaf spot -BY- Leaf disease -IN- 1 to 5 infection score,NULL,0,0,0
25913,1030,Ratio genetic variance/phenotypic variance for variable CercoLfS_score_R3,Ratio genetic variance/phenotypic variance for variable CercoLfS_score_R3,NULL,0,0,0
25914,1040,CercoLfS_score_R3_Heritability,Cercospora leaf spot score at stage R3,NULL,0,0,0
25915,1030,Ratio genetic variance/phenotypic variance for variable CercoLfS_score_R6,Ratio genetic variance/phenotypic variance for variable CercoLfS_score_R6,NULL,0,0,0
25916,1040,CercoLfS_score_R6_Heritability,Cersospora leaf spot score at stage R6,NULL,0,0,0
25917,1040,CANOPYHT_Pvalue,Distance from growing medium to the top leaves in a plot of soybean plants,NULL,0,0,0
25918,1030,Significance of test for mean differences for variable CercoLfS_Est_1to5,Significance of test for mean differences for variable CercoLfS_Est_1to5,NULL,0,0,0
25919,1040,CercoLfS_Est_1to5_Pvalue,Cercospora Leaf spot -BY- Leaf disease -IN- 1 to 5 infection score,NULL,0,0,0
25920,1030,Significance of test for mean differences for variable CercoLfS_score_R3,Significance of test for mean differences for variable CercoLfS_score_R3,NULL,0,0,0
25921,1040,CercoLfS_score_R3_Pvalue,Cercospora leaf spot score at stage R3,NULL,0,0,0
25922,1030,Significance of test for mean differences for variable CercoLfS_score_R6,Significance of test for mean differences for variable CercoLfS_score_R6,NULL,0,0,0
25923,1040,CercoLfS_score_R6_Pvalue,Cersospora leaf spot score at stage R6,NULL,0,0,0
25924,1020,Bacterial Blight assessment,,NULL,0,0,0
25925,1040,BactBlight_Est_1to5,Bacterial blight score -IN- 1 to 5 infection score,NULL,0,0,0
25926,1040,Plnht_flowering,plant height at flowering,NULL,0,0,0
25927,1010,Red Leaf Blotch,Disease rating  of characteristic lesions on leaves caused by the fungus Phoma glycinicola,NULL,0,0,0
25928,1020,Red Leaf Blotch Visual assessment,Visual assessment on leaves of red leaf blotch lesion,NULL,0,0,0
25929,1040,RED_LEAF,Visual assessment of red lead blotch lesions on leaves in 1 to 5 infection scale,NULL,0,0,0
25930,1040,FlwT_50Count_days_Means,Counted from sowing to the date when 50% of the plants in a plot have at least 1 open flower.,NULL,0,0,0
25931,1040,Grain_yield_Means,Total Yield per plot,from the harvest of the 2 central rows in the plot in (kg/ha
25932,1040,MatT_95Count_day_Means,Counted from sowing to the date when 95% of the pods in a plot have turned to their mature colour.,NULL,0,0,0
25933,1040,PlntHt_Meas_cm_Means,Measure the distance (in cm
25934,1040,SdMoistCt_Comp_pct_Means,Moisture content per plot,at harvest -BY- Moisture content measurement -IN- Percent,NULL,0,0,0
25935,1040,SdWt_Meas_g_Means,Count and weigh 100 seed from each plot after the seed has been dried,NULL,0,0,0
25936,1040,SdYld_MeasPerPlot_gPlot_Means,Harvest,thresh and winnow the grain in the middle two rows of the four row plots. Weigh the grain at least 5 days after harvest to estimate seed yield.,NULL,0,0,0
25937,1040,EPStand_Means,Count the number of plants in the two middle rows of each plot after all plants have emerged.,NULL,0,0,0
25938,1040,FlwT_50Count_days_Mean,Counted from sowing to the date when 50% of the plants in a plot have at least 1 open flower.,NULL,0,0,0
25939,1040,Grain_yield_Mean_1,Total Yield per plot,from the harvest of the 2 central rows in the plot in (kg/ha
25940,1040,MatT_95Count_day_Mean,Counted from sowing to the date when 95% of the pods in a plot have turned to their mature colour.,NULL,0,0,0
25941,1040,PlntHt_Meas_cm_Mean,Measure the distance (in cm
25942,1040,SdMoistCt_Comp_pct_Mean,Moisture content per plot,at harvest -BY- Moisture content measurement -IN- Percent,NULL,0,0,0
25943,1040,SdWt_Meas_g_Mean,Count and weigh 100 seed from each plot after the seed has been dried,NULL,0,0,0
25944,1040,SdYld_MeasPerPlot_gPlot_Mean,Harvest,thresh and winnow the grain in the middle two rows of the four row plots. Weigh the grain at least 5 days after harvest to estimate seed yield.,NULL,0,0,0
25945,1040,FlwT_50Count_days_MeanSED,Counted from sowing to the date when 50% of the plants in a plot have at least 1 open flower.,NULL,0,0,0
25946,1040,Grain_yield_MeanSED,Total Yield per plot,from the harvest of the 2 central rows in the plot in (kg/ha
25947,1040,MatT_95Count_day_MeanSED,Counted from sowing to the date when 95% of the pods in a plot have turned to their mature colour.,NULL,0,0,0
25948,1040,PlntHt_Meas_cm_MeanSED,Measure the distance (in cm
25949,1040,SdMoistCt_Comp_pct_MeanSED,Moisture content per plot,at harvest -BY- Moisture content measurement -IN- Percent,NULL,0,0,0
25950,1040,SdWt_Meas_g_MeanSED,Count and weigh 100 seed from each plot after the seed has been dried,NULL,0,0,0
25951,1040,SdYld_MeasPerPlot_gPlot_MeanSED,Harvest,thresh and winnow the grain in the middle two rows of the four row plots. Weigh the grain at least 5 days after harvest to estimate seed yield.,NULL,0,0,0
25952,1040,FlwT_50Count_days_CV,Counted from sowing to the date when 50% of the plants in a plot have at least 1 open flower.,NULL,0,0,0
25953,1040,Grain_yield_CV_1,Total Yield per plot,from the harvest of the 2 central rows in the plot in (kg/ha
25954,1040,MatT_95Count_day_CV,Counted from sowing to the date when 95% of the pods in a plot have turned to their mature colour.,NULL,0,0,0
25955,1040,PlntHt_Meas_cm_CV,Measure the distance (in cm
25956,1040,SdMoistCt_Comp_pct_CV,Moisture content per plot,at harvest -BY- Moisture content measurement -IN- Percent,NULL,0,0,0
25957,1040,SdWt_Meas_g_CV,Count and weigh 100 seed from each plot after the seed has been dried,NULL,0,0,0
25958,1040,SdYld_MeasPerPlot_gPlot_CV,Harvest,thresh and winnow the grain in the middle two rows of the four row plots. Weigh the grain at least 5 days after harvest to estimate seed yield.,NULL,0,0,0
25959,1040,FlwT_50Count_days_Heritability,Counted from sowing to the date when 50% of the plants in a plot have at least 1 open flower.,NULL,0,0,0
25960,1040,Grain_yield_Heritability,Total Yield per plot,from the harvest of the 2 central rows in the plot in (kg/ha
25961,1040,MatT_95Count_day_Heritability,Counted from sowing to the date when 95% of the pods in a plot have turned to their mature colour.,NULL,0,0,0
25962,1040,PlntHt_Meas_cm_Heritability,Measure the distance (in cm
25963,1040,SdMoistCt_Comp_pct_Heritability,Moisture content per plot,at harvest -BY- Moisture content measurement -IN- Percent,NULL,0,0,0
25964,1040,SdWt_Meas_g_Heritability,Count and weigh 100 seed from each plot after the seed has been dried,NULL,0,0,0
25965,1040,SdYld_MeasPerPlot_gPlot_Heritability,Harvest,thresh and winnow the grain in the middle two rows of the four row plots. Weigh the grain at least 5 days after harvest to estimate seed yield.,NULL,0,0,0
25966,1040,FlwT_50Count_days_Pvalue,Counted from sowing to the date when 50% of the plants in a plot have at least 1 open flower.,NULL,0,0,0
25967,1040,Grain_yield_Pvalue_1,Total Yield per plot,from the harvest of the 2 central rows in the plot in (kg/ha
25968,1040,MatT_95Count_day_Pvalue,Counted from sowing to the date when 95% of the pods in a plot have turned to their mature colour.,NULL,0,0,0
25969,1040,PlntHt_Meas_cm_Pvalue,Measure the distance (in cm
25970,1040,SdMoistCt_Comp_pct_Pvalue,Moisture content per plot,at harvest -BY- Moisture content measurement -IN- Percent,NULL,0,0,0
25971,1040,SdWt_Meas_g_Pvalue,Count and weigh 100 seed from each plot after the seed has been dried,NULL,0,0,0
25972,1040,SdYld_MeasPerPlot_gPlot_Pvalue,Harvest,thresh and winnow the grain in the middle two rows of the four row plots. Weigh the grain at least 5 days after harvest to estimate seed yield.,NULL,0,0,0
25973,1030,0 to 5 disease infection scale,0 to 5 disease infection scale used to score diseases evaluated under the SIL-PAT program,NULL,0,0,0
