File,Sheet,Page,Language,Variable Name,Variable Description,Data_type,Unit_of_Measurment,Key
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Area_Change ,Would there be a change in the area under wheat in the coming wheat season? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WArea_Change_CovidEff,"If Code 1=1 or 2, is this change related to the effect of COVID-19? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Replace_Crop,"If Code 1 = 1, which crop would be replaced by wheat? (Code 14)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Replace_OthrCrop,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_ReplaceBy_Crop,"If Code 1 = 2, what would be the new crop replacing wheat? (Code 14)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_ReplaceBy_OthrCrop,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Cult_NextSeason_Yn,"If Code 1 = 2, would you be not cultivating wheat in the next season? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Area_Change_Rsn ,"If Code 1 = 1 or 2, the reason for change in area under wheat (Code 26)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Area_Change_OthrRsn ,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WheatSeed_Qnt_Change,Would there be a change in the quantity of [wheat] seed you expect to sow per LU? (Code 27),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Increse_Input_Yn,"If Q7 is answered with NO, do you have a plan to use more inputs for wheat per LU? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Increse_Input_Rsn,"If yes, why do you want to increase the intensity of wheat production? (Code 26)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Increse_Input_OthrRsn,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,Wheat_Constraints,Which one of the following major constraints in terms of wheat production,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_SeedAvlblty,Timely unavailability of improved seeds (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_SeedPrice,High price of improved seeds (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_SeedQlty,Poor quality of seeds (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_SeedCredit,Lack of access to credit to buy seeds (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_FertAvlblty,Timely unavailability of fertilizer (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_FertPrice,High price of fertilizer (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_FertCredit,Unavailability of credit to buy fertilizer (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_QltyChemFert,Poor quality of chemical fertilizers (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_HumanLabour,Timely unavailability of human labor (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_WageRate,High wage rate (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_SkilledLabour,Low skilled labor force (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_AvlbltyChemHerb,Timely unavailability of chemical herbicides (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_HerbicidePrice,High price of herbicides (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_HerbicideCredit,Unavailability of credit to buy herbicides (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_QltyHerbicide,Poor quality of herbicides (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 11,English,WConstraints_OutputMrkt,Lack of access to output markets (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,SocioEconomic_Intro_M,Socioeconomic and biophysical constraints to wheat production [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Module_Resp_M,Respondent of this module [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Next_Season_Plan_M,Plan for the next Rainy/Meher/Kiremt season. [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Area_Change _M,Would there be a change in the area under wheat in the coming wheat season? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WArea_Change_CovidEff_M,"If Code 1=1 or 2, is this change related to the effect of COVID-19? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Replace_Crop_M,"If Code 1 = 1, which crop would be replaced by wheat? (Code 14) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Replace_OthrCrop_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_ReplaceBy_Crop_M,"If Code 1 = 2, what would be the new crop replacing wheat? (Code 14) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_ReplaceBy_OthrCrop_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Cult_NextSeason_Yn_M,"If Code 1 = 2, would you be not cultivating wheat in the next season? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Area_Change_Rsn _M,"If Code 1 = 1 or 2, the reason for change in area under wheat (Code 26) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Area_Change_OthrRsn _M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WheatSeed_Qnt_Change_M,Would there be a change in the quantity of [wheat] seed you expect to sow per LU? (Code 27) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Increse_Input_Yn_M,"If Q7 is answered with NO, do you have a plan to use more inputs for wheat per LU? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Increse_Input_Rsn_M,"If yes, why do you want to increase the intensity of wheat production? (Code 26) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Increse_Input_OthrRsn_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,Wheat_Constraints_M,Which one of the following major constraints in terms of wheat production [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_SeedAvlblty_M,Timely unavailability of improved seeds (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_SeedPrice_M,High price of improved seeds (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_SeedQlty_M,Poor quality of seeds (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_SeedCredit_M,Lack of access to credit to buy seeds (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_FertAvlblty_M,Timely unavailability of fertilizer (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_FertPrice_M,High price of fertilizer (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_FertCredit_M,Unavailability of credit to buy fertilizer (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_QltyChemFert_M,Poor quality of chemical fertilizers (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_HumanLabour_M,Timely unavailability of human labor (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_WageRate_M,High wage rate (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_SkilledLabour_M,Low skilled labor force (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_AvlbltyChemHerb_M,Timely unavailability of chemical herbicides (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_HerbicidePrice_M,High price of herbicides (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_HerbicideCredit_M,Unavailability of credit to buy herbicides (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_QltyHerbicide_M,Poor quality of herbicides (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 11,English,WConstraints_OutputMrkt_M,Lack of access to output markets (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_AccessInfo,Lack of access to information (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_GrainPrice,Low grain prices (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_AvlbltyFamLab,Reduction in family labor availability (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_Drought,Prolonged draught (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_Flood,Frequent/irregular floods (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_Heat,High heat during the milking stage (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_Pest,Increased pest infestation (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_Disease,Increased disease infestation (including rust) (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraints_SoilFert,Soil fertility decline (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraint_Rank,Rank the three most important constraints in terms of wheat production?,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraint_Rank1,Rank the three most important constraints in terms of wheat production,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraint_Rank2,Rank the three most important constraints in terms of wheat production,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F3.1_F3.2,Page number 12,English,WConstraint_Rank3,Rank the three most important constraints in terms of wheat production,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_AccessInfo_M,Lack of access to information (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_GrainPrice_M,Low grain prices (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_AvlbltyFamLab_M,Reduction in family labor availability (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_Drought_M,Prolonged draught (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_Flood_M,Frequent/irregular floods (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_Heat_M,High heat during the milking stage (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_Pest_M,Increased pest infestation (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_Disease_M,Increased disease infestation (including rust) (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraints_SoilFert_M,Soil fertility decline (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraint_Rank_M,Rank the three most important constraints in terms of wheat production? [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraint_Rank1_M,Rank the three most important constraints in terms of wheat production [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraint_Rank2_M,Rank the three most important constraints in terms of wheat production [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M3.1_M3.2.,Page number 12,English,WConstraint_Rank3_M,Rank the three most important constraints in terms of wheat production [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Src,Seed source (Code 27),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Src_LastSeason,Was [seed source] a source of seed you cultivated during the last wheat season (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Src_Select_Exp,Did you select the source based on your past experience with the source? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Num_WheatVar_FromSrc,Number of wheat varieties procured from this source in the last 12 months.,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Qnt_Seed_FromSrc,Quantity of seed that you obtained from this source during the wheat season,Integer,Kg,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,WheatVar_Name,Name of the main varieties obtained from this source (more than one name possible),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,WheatVar_Type,What type of variety was that? (Code 28),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,SeedSrc_Aquired,How was the seed acquired from this source? (Code 29),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,SeedSrc_Aquired_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Involve_Seed_Arrange,Who was involved in arranging seeds from this source? (Code 30),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Involve_Seed_Arrange_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Var_Bfr_Src_Yn,Did you select the variety to be cultivated before selecting this seed source? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Avlbl_Time,At what time was the seed available? (Code 31),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Acquire_Where,Where did you obtain the seeds from? (Code 32),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Acquire_How,How did you acquire the seed? (Code 33),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Price_Seed,"If acquired cash, credit or bartered, how was the price or the term of tradde? (Code 34)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Clean_Yn,Was the seed clean? (Code 35),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Seed_Germintn,How was the germination of the seed? (Code 36),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,SeedVar_Yld_Rate,How do you rate the yield performance of the variety? (Code 37),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,ByPdct_Perfm_Rate,"How do you rate the performance of byproducts (straw, biomass, etc.) of the variety? (Code 37)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Var_Choose_Rsn,Why did you choose to use this variety? (Code 38),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.1,Page number 13,English,Var_Choose_Rsn_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Src_M,Seed source (Code 27) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Src_LastSeason_M,Was [seed source] a source of seed you cultivated during the last wheat season (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Src_Select_Exp_M,Did you select the source based on your past experience with the source? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Num_WheatVar_FromSrc_M,Number of wheat varieties procured from this source in the last 12 months. [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Qnt_Seed_FromSrc_M,Quantity of seed that you obtained from this source during the wheat season [MHH],Integer,Kg,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,WheatVar_Name_M,Name of the main varieties obtained from this source (more than one name possible) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,WheatVar_Type_M,What type of variety was that? (Code 28) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,SeedSrc_Aquired_M,How was the seed acquired from this source? (Code 29) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,SeedSrc_Aquired_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Involve_Seed_Arrange_M,Who was involved in arranging seeds from this source? (Code 30) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Involve_Seed_Arrange_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Var_Bfr_Src_Yn_M,Did you select the variety to be cultivated before selecting this seed source? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Avlbl_Time_M,At what time was the seed available? (Code 31) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Acquire_Where_M,Where did you obtain the seeds from? (Code 32) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Acquire_How_M,How did you acquire the seed? (Code 33) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Price_Seed_M,"If acquired cash, credit or bartered, how was the price or the term of tradde? (Code 34) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Clean_Yn_M,Was the seed clean? (Code 35) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Seed_Germintn_M,How was the germination of the seed? (Code 36) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,SeedVar_Yld_Rate_M,How do you rate the yield performance of the variety? (Code 37) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,ByPdct_Perfm_Rate_M,"How do you rate the performance of byproducts (straw, biomass, etc.) of the variety? (Code 37) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Var_Choose_Rsn_M,Why did you choose to use this variety? (Code 38) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.1,Page number 13,English,Var_Choose_Rsn_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.2,Page number 14,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F4.2,Page number 14,English,New_Var_Last5Yrs_Yn,"In the last 5 years, have you ever cultivated a new wheat variety? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.2,Page number 14,English,Num_Cult_Variety,"If yes, how many of the wheat varieties cultivated by you in the last 5 years",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.2,Page number 14,English,Info_Var,Please provide the following information to each of the new variety that you cultivated in the past 5 years,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,New_Var_Last5Yrs_Yn,"In the last 5 years, have you ever cultivated a new wheat variety? (Code 1)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,Num_Cult_Variety,"If yes, how many of the wheat varieties cultivated by you in the last 5 years",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,SL_No,Serial Number,Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,Variety_Name,Variety name,Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,VarSeed_Src,Source of initial seed (Code 39),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,VarSeed_Src_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,HowVar_Acquire,How did you acquire the seeds? (Code 40),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,HowVar_Acquire_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,When_First_Grwn,"When did you get for the first time? (Ethiopian Calendar, year)",Integer,YYYY,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,Still_Grwng_Yn,Are you still growing it? (Code 1),Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,Still_Grwng_Why,"If still growing, why? (Code 41)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,Still_Grwng_Why_Othr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,NotStill_Grwng_Why,"If discontinued, why? (Code 42)",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.5,Page number 14,English,NotStill_Grwng_WhyOthr,Other (specify),Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.2,Page number 14,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M4.2,Page number 14,English,New_Var_Last5Yrs_Yn_M,"In the last 5 years, have you ever cultivated a new wheat variety? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.2,Page number 14,English,Num_Cult_Variety_M,"If yes, how many of the wheat varieties cultivated by you in the last 5 years [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.2,Page number 14,English,Info_Var_M,Please provide the following information to each of the new variety that you cultivated in the past 5 years [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,New_Var_Last5Yrs_Yn_M,"In the last 5 years, have you ever cultivated a new wheat variety? (Code 1) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,Num_Cult_Variety_M,"If yes, how many of the wheat varieties cultivated by you in the last 5 years [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,SL_No_M,Serial Number [MHH],Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,Variety_Name_M,Variety name [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,VarSeed_Src_M,Source of initial seed (Code 39) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,VarSeed_Src_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,HowVar_Acquire_M,How did you acquire the seeds? (Code 40) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,HowVar_Acquire_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,When_First_Grwn_M,"When did you get for the first time? (Ethiopian Calendar, year) [MHH]",Integer,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,Still_Grwng_Yn_M,Are you still growing it? (Code 1) [MHH],Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,Still_Grwng_Why_M,"If still growing, why? (Code 41) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,Still_Grwng_Why_Othr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,NotStill_Grwng_Why_M,"If discontinued, why? (Code 42) [MHH]",Code,,0
AGG_HH_Survey_Ethiopia.xlsx,M4.5,Page number 14,English,NotStill_Grwng_WhyOthr_M,Other (specify) [MHH],Text,,0
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,HH_Id,Household ID (from the list provided),Integer,,1
AGG_HH_Survey_Ethiopia.xlsx,F4.6_F4.8,Page number 15,English,Impr_WheatVar_Trait,"If you were to choose improved wheat varieties, which of these traits are you prefering",Text,,0
