HH_Id,Dietery_Intro,Rate_Health,Dignosed_Covid_Yn,Covid_Infecn_Date,Vegetarian_Yn,Egg_Consumpn_Yn,Milk_Consumpn_Yn,Fasting_Day_Yn,Eat_Cereals_Yn,Eat_Tubers_Yn,Eat_Pulses_Yn,Eat_Nuts_Seed_Yn,Eat_MilkPrdct_Yn,Eat_FleshFood_Yn,Eat_Egg_Yn,Eat_GreenLeafVeg_Yn,Eat_VitFruits_Yn,Eat_VitVeg_Yn,Eat_OthrVeg_Yn,Eat_OthrFruit_Yn,Eat_Oil_Fat_Yn,Eat_Condiments_Yn,Eat_Savory_Yn,Eat_Sweet_Yn,Eat_SugarBev_Yn,Consume_Alcohol_Yn,Food_Comments
559,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, 
651,1,2,0, ,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NONE
652,1,2,0, ,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NONE
653,1,1,0, ,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
654,1,1,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, 
656,1,1,0, ,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
657,1,1,0, ,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,No
658,1,1,0, ,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,No
659,1,2,0, ,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
660,1,1,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0, 
662,1,2,0, ,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
664,1,2,0, ,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
665,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
667,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
668,1,1,0, ,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0, 
670,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
671,1,2,0, ,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NONE
672,1,2,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
673,1,2,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
674,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,GOOD
675,1,1,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
676,1,2,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
677,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0, 
678,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0, 
679,1,2,0, ,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,None
680,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0, 
681,1,1,0, ,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1, 
682,1,1,0, ,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0, 
683,1,2,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,NONE
684,1,1,0, ,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
685,1,1,0, ,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,NONE
686,1,1,0, ,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,NO
687,1,1,0, ,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0, 
689,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,None
690,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
691,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
692,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
693,1,1,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
694,1,1,0, ,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
695,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
696,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
697,1,2,0, ,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
698,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
699,1,1,0, ,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
700,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NONE
701,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
702,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, 
703,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
705,1,3,0, ,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NONE
706,1,3,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
708,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
709,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,none
711,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,None
712,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, 
714,1,1,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,GOOD
715,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,GOOD
716,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
717,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NONE
817,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0, 
818,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
819,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
820,1,1,0, ,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,NONE
822,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, 
823,1,1,0, ,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
824,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
826,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
827,1,1,0, ,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,good
829,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0, 
830,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1, 
831,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0, 
832,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
833,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NONE
871,1,2,0, ,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
872,1,2,0, ,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,NONE
873,1,2,0, ,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
874,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
875,1,1,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0, 
876,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1, 
877,1,1,0, ,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0, 
878,1,2,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,No
879,1,1,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
880,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
881,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, 
882,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
883,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
884,1,1,0, ,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,No
885,1,2,0, ,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
886,1,1,0, ,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,No
887,1,1,0, ,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
888,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
889,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,No
890,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
891,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
892,1,2,0, ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
893,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,No
894,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
895,1,1,0, ,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NOT GOOD
896,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,GOOD
897,1,2,0, ,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
899,1,1,0, ,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,No
900,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,No
901,1,1,0, ,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NONE
902,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
903,1,1,0, ,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,No
904,1,1,0, ,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1, 
905,1,1,0, ,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0, 
906,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
907,1,2,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
908,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,NONE
910,1,1,0, ,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
911,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
912,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
913,1,2,0, ,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,None
914,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
915,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
916,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
917,1,2,0, ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
918,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
919,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
920,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
921,1,1,0, ,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
922,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
923,1,2,0, ,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,None
924,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
1061,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,No
1062,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1063,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,No
1064,1,2,0, ,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,NONE
1065,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1066,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,No
1067,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1070,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
1072,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,No
1073,1,1,0, ,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0, 
1077,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1, 
1078,1,2,0, ,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,NONE
1211,1,1,0, ,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,No
1213,1,1,0, ,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0, 
1214,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,No
1215,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,No
1216,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,No
1219,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,No
1221,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1222,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0, 
1223,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1224,1,1,0, ,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1, 
1225,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,No
1226,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1230,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
1232,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
1235,1,1,0, ,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1, 
1237,1,2,0, ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
1238,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,No
1239,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
1240,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,No
1273,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,GOOD
1274,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,No
1275,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
1276,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1277,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,No
1278,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
1280,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
1282,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1307,1,2,0, ,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,NONE
1311,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0, 
1312,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, 
1313,1,2,0, ,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,NONE
1314,1,2,0, ,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,NONE
1317,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,No
1318,1,2,0, ,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,NONE
1319,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,NONE
1320,1,1,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,No
1323,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0, 
1324,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
1325,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
1326,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
1328,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
1329,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
1330,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,GOOD
1331,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,GOOD
1332,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,GOOD
1333,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
1334,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
1335,1,2,0, ,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
1401,1,2,0, ,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,NONE
1403,1,2,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,NONE
1408,1,2,0, ,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
1409,1,2,0, ,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,NONE
1413,1,1,0, ,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,None
1415,1,2,0, ,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
6001,1,1,0, ,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,None
6002,1,1,0, ,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,None
6003,1,1,0, ,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,No
6004,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,NONE
6005,1,2,0, ,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
6006,1,1,0, ,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
6007,1,1,0, ,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NONE
6008,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
6011,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,No
6012,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,NONE
6013,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,NONE
6014,1,2,0, ,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,NONE
6015,1,2,0, ,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,NONE
6016,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
6017,1,2,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,NONE
6019,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,NONE
6020,1,1,0, ,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0, 
6021,1,2,0, ,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,No
6022,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,No
6023,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,No
6024,1,2,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,No
6025,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,No
6026,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,No
6027,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,No
6028,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,No
6030,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1, 
6031,1,1,0, ,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
6032,1,1,0, ,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1, 
6033,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0, 
6034,1,1,0, ,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0, 
6035,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NONE
6036,1,2,0, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,None
6037,1,1,0, ,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0, 
6038,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GOOD
6039,1,1,0, ,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,GOOD
329,1,2,0, ,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"""I Don't Think That WE ARE Eating Balanced Diet """
330,1,1,0, ,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NO Comments
331,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NO Comments
332,1,1,0, ,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,NO Comments
333,1,1,0, ,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,NO Comments
334,1,1,0, ,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,NO Comments
335,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NO Comments
336,1,1,0, ,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NO Comments
337,1,1,0, ,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SOME TIMES WE ARE Worried About Food BUT NOT WOREST
338,1,1,0, ,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOME TIMES IM Worried About Food For My HOUSE
