HH_Id,Impr_WheatVar_Trait,Trait_HighYld,Trait_Adaption,Trait_High_StawYld,Trait_Taller,Trait_Shorter,Trait_Lodging_Tol,Trait_Disese_Res,Trait_BoldGrain,Trait_Duration,Trait_GoodTillering,Trait_SeedRate,Trait_EasyThreshing,Trait_Storability,Trait_FlourColour,Trait_MineralRich,Trait_BreadMaking,Trait_HighProtein,Trait_HighFibre,Trait_Taste,Trait_Milling_Qlty,Trait_Grain_Price,Trait_Rank,Trait_Rank_1,Trait_Rank_2,Trait_Rank_3,Seed_Src_Saving,Seed_Src_SocialNetwork,Seed_Src_Markets,Seed_Src_ComntySeedGrp,Seed_Src_GovAgency,Seed_Src_GovAgency1,Seed_Src_NonGov,Seed_Src_Other,Seed_Src_Specify,Seed_Market_1,Seed_Market_2,Last_Seasn_OwnWSeed
1620,ACDGLS,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ALS,A,L,S,1,0,1,0,0,0,0,0, ,Mojo Market,No,1
1622,ABCDGU,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BCU,B,C,U,0,0,1,0,0,0,0,0, ,NONE,NONE,0
1623,ACFGHIJ,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,AHI,A,H,I,0,0,0,0,0,0,0,0, ,-99,-99,1
1624,ACDGH,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,0,0,0,0,0,0, ,MOJO,EJERE,0
1626,ABCDGU,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABC,A,B,C,0,0,1,0,0,0,0,0, ,Mojo Market,None,1
1627,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,SHEKI(DEDO TOWN),SHEKI(DEDO TOWN),0
1628,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,0,0,0,0,0,0, ,NA,NA,0
1629,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,0,0,0,0,0,0, ,NA,NA,0
1630,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,1,0,0,1,0,0, ,NA,NA,1
1631,ABGH,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,NA,NA,0
1632,ABH,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,DEDO,DEDO,1
1633,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,1,0,0,0,0,0, ,NA,NA,0
1634,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NA,NA,0
1636,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,1,0,0,0,0,0, ,NA,NA,0
1638,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NA,NA,0
1639,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,SHEKI (DEDO TOWN),SHEKI(DEDO),0
1640,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,1,0,0,0,0,0, ,SHEKI (DEDO TOWN),SHEKI(DEDO TOWN),0
1641,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1642,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,MULO,KEMISE,0
1643,BFGH,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FGH,F,G,H,0,0,0,0,0,0,0,0, ,MULO,SULO,0
1644,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,MULO,SILO,0
1645,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E,0,0,0,0,0,0,0,0, ,MULO,SILO,0
1647,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1648,BCDEFG,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BDE,B,D,E,0,0,0,0,0,0,0,0, ,MULO,KEMISE,0
1649,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1651,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1652,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CFG,C,F,G,0,0,0,0,0,0,0,0, ,MULO,CANCO,1
1675,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,1,0,0,1,0,0, ,NA,NA,0
1676,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NA,NA,1
1681,ABGHSTU,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,AGS,A,G,S,0,0,0,0,0,0,0,0, ,GABRA GURACHA,-88,1
1683,ABFGHSTU,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,AGT,A,G,T,0,0,0,0,0,0,0,0, ,GABRA GURACHA,-88,1
1688,ABCDFGHIJ,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Bekejo Market,None,1
1689,ABCDHILMNP,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,ABC,A,B,C,1,0,1,0,1,0,0,0, ,Bekejo Market,None,1
1690,ABCDFGHIJLP,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,ADH,A,D,H,1,0,1,0,0,0,0,0, ,Bekejo Market,None,1
1692,ABCDFGIJMP,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,0,0, , Bekejo Market,None,1
1693,ABCDFGHIJ,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,1,1,0,1,0, ,Bekejo Market,None,1
1709,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1710,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1711,ABCF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1712,ABCFG,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,KEMISE,0
1713,BFG,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,NONE,0
1714,BFG,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,1,0,0,0,0,0,0,0, ,MULO,KAMISE,0
1715,ABCDFGHIJ,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,0,0, ,Bekejo Market,None,1
1716,ABCDFGHJLMN,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,0,0, ,Bekejo Market,None,0
1719,ABCDFGHIJMP,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,1,0, ,Bekejo Market,None,1
1721,ABCDFGIMN,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,1,0,0,0, ,Bekejo Market,None,0
1722,ABCDFGHIM,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,0,0, ,Bekejo Market,None,1
1723,ABCDFGHIM,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,1,1,0,0, ,Bekejo Market,None,1
1724,ABCDFGHIJKM,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,0,0, ,Bekejo Market,None,1
1725,ABCDFGHIJM,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,1,0, ,Bekejo Market,None,1
1726,BCDEFGHILM,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,BCM,B,C,M,1,0,1,0,0,0,0,0, ,Bekejo Market,None,1
1802,ABDFGHILMS,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,ABG,A,B,G,1,0,1,0,0,0,0,0, ,Maki town market,batu town market,1
1803,ABDFGHILS,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,ABH,A,B,H,1,0,1,0,0,0,0,0, ,Maki town market,Dugida market,1
1805,ABCDFGHIM,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ACM,A,C,M,1,0,1,0,0,0,0,0, ,Meki Market,None,1
1806,ABDFGHILM,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,AGH,A,G,H,0,0,1,0,0,0,0,0, ,Maki town market,No other places,1
1807,ABCGIJKLMU,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,ACG,A,C,G,1,0,1,0,0,0,0,0, ,Meki Market,None,1
1808,ABCDG,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,1,0,0,0, ,Meki Market,None,1
1809,ABCDFGHILM,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,ABH,A,B,H,1,0,1,0,1,0,0,0, ,Meki Market,None,1
1810,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,_99,-99,1
1811,ABCDGHIJLN,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Meki Market,None,1
1812,ABDFGHILS,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,ABG,A,B,G,1,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1813,ABDFGHILSTU,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,ABL,A,B,L,1,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1814,ABEGHILSU,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,ABL,A,B,L,1,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1815,ABDGHILS,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,ABG,A,B,G,1,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1816,ABDFGHILS,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,AGH,A,G,H,0,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1817,ABCDFGIJLM,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,ACF,A,C,F,1,0,1,0,0,1,0,0, ,Meki Market,None,1
1818,ABCDFHLM,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Meki Market,None,1
1819,ABDGHIL,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1820,ABDFGHJL,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,ABL,A,B,L,0,0,1,0,0,0,0,0, ,Maki town market,Batu town market,0
1822,ABDGHIL,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,1,0,0,0,0,0, ,Maki town market,Batu town market,0
1823,ABDFGHIL,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,1,0,0,0,0,0, ,Maki town market,No other places,1
1826,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NONE,NONE,0
1827,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NONE,NONE,0
1830,ABCDFG,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,1,0,0,0,0,0, ,Meki Market,NONE,1
1831,ABDFGHILU,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,ABG,A,B,G,0,0,1,0,0,0,0,0, ,Maki town market,No other,1
1834,ABCDFGHJM,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ACH,A,C,H,1,0,1,0,0,0,1,0, ,Meki Market,Ziway Market,1
1835,ABCDFHIJLM,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,1,0,0,0,0, ,Meki Market,None,1
1836,ABDFGHLM,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,ABL,A,B,L,0,0,1,0,0,0,0,0, ,Maki town market,Batu town market,1
1837,ABCDFGHIJM,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Meki Market,None,1
1838,ABDFGHILM,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,AGL,A,G,L,0,0,1,0,0,0,0,0, ,Bishoftu town market,Mojo town market,1
1839,ABDFGHIL,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,1,0,0,0,0,0, ,Bishoftu town market,Mojo town market,1
1840,ABDFGHIKL,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,AGL,A,G,L,0,0,1,0,0,0,0,0, ,Bishoftu town market,Mojo town market,0
1841,ABDGHILMRST,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,AHL,A,H,L,1,0,1,0,0,0,0,0, ,Bishoftu town market,Mojo town market,1
1842,ABDFGHILM,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,AHL,A,H,L,1,0,1,0,0,0,0,0, ,Bishoftu town market,Mojo town market,0
1847,ABCDFGHJU,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,ACU,A,C,U,1,0,1,0,0,0,0,0, ,Batu Market,None,1
1849,ABGHIKMPQRU,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,BGH,B,G,H,0,0,1,0,0,0,0,0, ,Bulbula Market,Batu Market,0
1852,ABEGLS,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,ABG,A,B,G,0,0,1,0,0,0,0,0, ,Batu town,Tulu town,0
1855,ADHL,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ADH,A,D,H,0,0,0,0,0,0,0,0, ,Batu market,Tulu market,1
1857,ABCGHIJU,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,ACU,A,C,U,1,0,1,0,1,0,1,0, ,Batu Market,None,1
1858,ACDGOQU,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,ADU,A,D,U,0,0,1,0,0,0,0,0, ,Batu Market,None,0
1859,ACDHLU,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,ADL,A,D,L,0,0,1,0,1,1,0,0, ,Tulu town,Batu town,0
3001,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,MOJO,MOJO,0
3002,AC,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,1,1,1,0,1,1,0,0, ,DEKEBORA,NONE,0
3003,ABCGHLS,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,AGL,A,G,L,1,0,1,0,0,0,0,0, ,Mojo,no,1
3004,ADGHLRS,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,ADH,A,D,H,1,0,1,0,0,0,0,0, ,Tulu town,Batu town,1
3005,ABCEHL,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,1,0,0,0,0,0, ,Tulu town,Batu town,0
3006,ABEGHL,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,1,0,0,0,0,0, ,Batu town market,Tulu town market,0
3007,ABCDOU,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ACU,A,C,U,0,0,1,0,0,0,0,0, ,Batu Market,None,0
3008,ABCDGHI,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,1,0,0,0,0,0, ,Batu Market,None,1
3009,ABCDFGHIJU,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Batu Market,None,1
3010,ADEFK,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ADE,A,D,E,0,0,0,0,0,0,0,0, ,KARA,GIMBICHU,0
3011,ABFGH,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AFH,A,F,H,0,0,0,0,0,0,0,0, ,SARBADIR,OBORI,1
3012,ABFG,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,0,0,0,0,0,0, ,KUYU,KUYU,0
3013,ABH,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABH,A,B,H,0,0,0,0,0,0,0,0, ,KUYU,KUYU,0
3014,ABFHI,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F,0,0,0,0,0,0,0,0, ,GABRA GURACHA,-99,0
3015,ABFGH,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,GABRA GURACHA,-99,0
3016,ABCEFHIJ,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Meki Market,NONE,1
3017,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,MEKI,MEKI,0
3018,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , ,0,0,0,0,0,0,0,0, ,NONE,NONE,0
3019,ABCDFGHIJKLM,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,BGM,B,G,M,1,0,1,0,1,0,0,0, ,Beshoftu Market,None,0
3020,ABCDFGHIJL,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,1,0, ,Beshoftu Market,None,0
3021,ABDFHIL,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,ABL,A,B,L,0,0,1,0,0,0,0,0, ,Bishoftu town market,Ginibichu town market,0
3022,ABCFHILM,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,ABC,A,B,C,1,0,1,0,0,0,0,0, ,Beshoftu Market,None,1
3023,ABCFHILM,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,ABM,A,B,M,1,0,1,0,1,1,0,0, ,Beshoftu Market,None,1
3024,ABCFGHIJLM,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,AGM,A,G,M,1,0,1,0,1,0,0,0, ,Beshoftu Market,None,1
3025,ABGH,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NONE,NONE,1
3026,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,0,0,0,0,0,0,0,0, ,NA,NA,1
3030,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BFG,B,F,G,0,0,0,0,0,0,0,0, ,MULO,KEMISE,0
3031,ABCDFGHIJLMN,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,AGM,A,G,M,1,0,1,0,1,0,0,0, ,Bekejo Market,None,1
3032,ABCDFGHIJKMNP,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,ABG,A,B,G,1,0,1,0,1,0,1,0, ,Bekejo Market,None,0
3033,ABDFGHKLS,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,ABH,A,B,H,1,0,1,0,0,0,0,0, ,Hinichini town market,none,1
3034,ABDGHLM,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,AHL,A,H,L,1,0,1,0,0,0,0,0, ,Hinichini town,none,1
3035,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, ,0,0,1,0,0,0,0,0, ,BETOSO,BETOSO,0
3036,ABFGHISTU,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,AGS,A,G,S,0,0,0,0,0,0,0,0, ,HINCHINI,MUGER,1
3037,ABFGHIKNSTU,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,AST,A,S,T,0,0,0,0,0,0,0,0, ,DEADO,-99,0
3038,ABFGHISTU,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,ABH,A,B,H,0,0,0,0,0,0,0,0, ,DEADO,-99,1
3039,ABGHIKSTU,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,DEADO,JIMMA,1
3040,ABFGHSTU,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,AGT,A,G,T,0,0,0,0,0,0,0,0, ,DEADO,-99,1
3041,ABFGHKLSTU,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,AGS,A,G,S,0,0,0,0,0,0,0,0, ,DEDO,-88,1
3042,ABFGHKLSTU,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ABG,A,B,G,0,0,0,0,0,0,0,0, ,MANCHO,-88,1
3043,ABGHLSTU,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,AGT,A,G,T,0,0,0,0,0,0,0,0, ,MANCHO,-88,1
32,ACG,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACG,A,C,G,1,0,0,0,0,0,0,0, ,SHIRKA,NONE,1
33,ABCDFGHIJKLNP,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,DFG,D,F,G,0,0,1,1,1,1,1,0, ,NA,NA,0
34,GHP,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,GHP,G,H,P,0,0,0,0,1,1,1,0, ,Shirka,No,0
35,ABG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABG,A,B,G,1,0,0,0,0,0,0,0, ,SHIRKA,NONE,1
36,ABCDFGHJKLNOQS,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,ABC,A,B,C,0,0,1,0,1,1,1,0, ,NA,NA,0
37,ABQST,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,BQS,B,Q,S,0,1,1,1,1,1,0,0, ,Gobessa,Shirka,0
38,ABCDE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
39,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,1,1,1,0,0, ,NONE,NONE,0
40,ABFGH,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AFG,A,F,G,1,1,1,1,1,1,1,0, ,Gobessa,Shirka,1
41,ACGHKMPU,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,AGH,A,G,H,0,0,0,0,0,0,0,0, ,GEBREKIRSTOS,KERSA GALEMA,0
42,EGHI,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EGH,E,G,H,0,1,1,1,1,1,0,0, ,NA,NA,0
43,ACEFG,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACE,A,C,E,0,0,0,0,0,0,0,0, ,SHIRKA,SHIRKA,0
44,ABFGHMSU,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,AGU,A,G,U,0,0,0,0,0,0,0,0, ,GEBREKIRISTOS,KERSA GALEMA,0
45,CGH,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CGH,C,G,H,1,0,1,0,1,1,0,0, ,NONE,NONE,0
46,AG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AG,A,G, ,1,0,0,0,0,0,0,0, ,SHIRKA,NONE,1
