HH_Id,Seed_Src_M,Seed_Src_LastSeason_M,Seed_Src_Select_Exp_M,Num_WheatVar_FromSrc_M,Qnt_Seed_FromSrc_M,WheatVar_Name_M,WheatVar_Type_M,SeedSrc_Aquired_M,SeedSrc_Aquired_Othr_M,Involve_Seed_Arrange_M,Involve_Seed_Arrange_Othr_M,Var_Bfr_Src_Yn_M,Seed_Avlbl_Time_M,Seed_Acquire_Where_M,Seed_Acquire_How_M,Price_Seed_M,Seed_Clean_Yn_M,Seed_Germintn_M,SeedVar_Yld_Rate_M,ByPdct_Perfm_Rate_M,Var_Choose_Rsn_M,Var_Choose_Rsn_Othr_M
399,8,0,,,, ,,, ,, ,,,,,,,,,,, 
399,9,0,,,, ,,, ,, ,,,,,,,,,,, 
400,1,0,,,, ,,, ,, ,,,,,,,,,,, 
400,2,0,,,, ,,, ,, ,,,,,,,,,,, 
400,3,0,,,, ,,, ,, ,,,,,,,,,,, 
400,4,0,,,, ,,, ,, ,,,,,,,,,,, 
400,5,0,,,, ,,, ,, ,,,,,,,,,,, 
400,6,1,0,1,600,KAKABA,4,7, ,1, ,0,1,1,1,2,1,1,1,1,1, 
400,7,0,,,, ,,, ,, ,,,,,,,,,,, 
400,8,0,,,, ,,, ,, ,,,,,,,,,,, 
400,9,0,,,, ,,, ,, ,,,,,,,,,,, 
495,1,0,,,, ,,, ,, ,,,,,,,,,,, 
495,2,0,,,, ,,, ,, ,,,,,,,,,,, 
495,3,0,,,, ,,, ,, ,,,,,,,,,,, 
495,4,0,,,, ,,, ,, ,,,,,,,,,,, 
495,5,0,,,, ,,, ,, ,,,,,,,,,,, 
495,6,1,1,1,25,TIE,2,5, ,1, ,1,1,1,1,2,1,1,1,1,1, 
495,7,0,,,, ,,, ,, ,,,,,,,,,,, 
495,8,0,,,, ,,, ,, ,,,,,,,,,,, 
495,9,0,,,, ,,, ,, ,,,,,,,,,,, 
496,1,0,,,, ,,, ,, ,,,,,,,,,,, 
496,2,1,0,1,30,SHORAMO,2,4, ,1, ,0,1,1,1,2,1,1,1,1,1, 
496,3,0,,,, ,,, ,, ,,,,,,,,,,, 
496,4,0,,,, ,,, ,, ,,,,,,,,,,, 
496,5,0,,,, ,,, ,, ,,,,,,,,,,, 
496,6,0,,,, ,,, ,, ,,,,,,,,,,, 
496,7,0,,,, ,,, ,, ,,,,,,,,,,, 
496,8,0,,,, ,,, ,, ,,,,,,,,,,, 
496,9,0,,,, ,,, ,, ,,,,,,,,,,, 
498,1,0,,,, ,,, ,, ,,,,,,,,,,, 
498,2,0,,,, ,,, ,, ,,,,,,,,,,, 
498,3,0,,,, ,,, ,, ,,,,,,,,,,, 
498,4,0,,,, ,,, ,, ,,,,,,,,,,, 
498,5,0,,,, ,,, ,, ,,,,,,,,,,, 
498,6,0,,,, ,,, ,, ,,,,,,,,,,, 
498,7,0,,,, ,,, ,, ,,,,,,,,,,, 
498,8,0,,,, ,,, ,, ,,,,,,,,,,, 
498,9,0,,,, ,,, ,, ,,,,,,,,,,, 
499,1,0,,,, ,,, ,, ,,,,,,,,,,, 
499,2,0,,,, ,,, ,, ,,,,,,,,,,, 
499,3,0,,,, ,,, ,, ,,,,,,,,,,, 
499,4,0,,,, ,,, ,, ,,,,,,,,,,, 
499,5,0,,,, ,,, ,, ,,,,,,,,,,, 
499,6,1,1,1,50,SHORIMO,2,7, ,1, ,1,1,1,1,2,2,2,2,2,3, 
499,7,0,,,, ,,, ,, ,,,,,,,,,,, 
499,8,0,,,, ,,, ,, ,,,,,,,,,,, 
499,9,0,,,, ,,, ,, ,,,,,,,,,,, 
500,1,0,,,, ,,, ,, ,,,,,,,,,,, 
500,2,0,,,, ,,, ,, ,,,,,,,,,,, 
500,3,0,,,, ,,, ,, ,,,,,,,,,,, 
500,4,0,,,, ,,, ,, ,,,,,,,,,,, 
500,5,0,,,, ,,, ,, ,,,,,,,,,,, 
500,6,1,1,1,50,SHOREMO,2,7, ,1, ,1,1,1,1,2,2,2,1,1,3, 
500,7,0,,,, ,,, ,, ,,,,,,,,,,, 
500,8,0,,,, ,,, ,, ,,,,,,,,,,, 
500,9,0,,,, ,,, ,, ,,,,,,,,,,, 
501,1,0,,,, ,,, ,, ,,,,,,,,,,, 
501,2,1,1,1,20,IMPROVED BUT DON'T KNOW,2,4, ,1, ,1,1,1,1,2,1,1,1,1,3, 
501,3,0,,,, ,,, ,, ,,,,,,,,,,, 
501,4,0,,,, ,,, ,, ,,,,,,,,,,, 
501,5,0,,,, ,,, ,, ,,,,,,,,,,, 
501,6,0,,,, ,,, ,, ,,,,,,,,,,, 
501,7,0,,,, ,,, ,, ,,,,,,,,,,, 
501,8,0,,,, ,,, ,, ,,,,,,,,,,, 
501,9,0,,,, ,,, ,, ,,,,,,,,,,, 
502,,,,,, ,,, ,, ,,,,,,,,,,, 
504,1,0,,,, ,,, ,, ,,,,,,,,,,, 
504,2,0,,,, ,,, ,, ,,,,,,,,,,, 
504,3,0,,,, ,,, ,, ,,,,,,,,,,, 
504,4,0,,,, ,,, ,, ,,,,,,,,,,, 
504,5,0,,,, ,,, ,, ,,,,,,,,,,, 
504,6,1,1,1,100,SHORIMO,2,4, ,1, ,1,1,2,1,2,1,1,1,1,3, 
504,7,0,,,, ,,, ,, ,,,,,,,,,,, 
504,8,0,,,, ,,, ,, ,,,,,,,,,,, 
504,9,0,,,, ,,, ,, ,,,,,,,,,,, 
505,1,0,,,, ,,, ,, ,,,,,,,,,,, 
505,2,0,,,, ,,, ,, ,,,,,,,,,,, 
505,3,0,,,, ,,, ,, ,,,,,,,,,,, 
505,4,0,,,, ,,, ,, ,,,,,,,,,,, 
505,5,0,,,, ,,, ,, ,,,,,,,,,,, 
505,6,1,1,1,50,SHORIMO,2,7, ,1, ,1,1,1,1,2,2,2,1,1,3, 
505,7,0,,,, ,,, ,, ,,,,,,,,,,, 
505,8,0,,,, ,,, ,, ,,,,,,,,,,, 
505,9,0,,,, ,,, ,, ,,,,,,,,,,, 
507,1,0,,,, ,,, ,, ,,,,,,,,,,, 
507,2,0,,,, ,,, ,, ,,,,,,,,,,, 
507,3,0,,,, ,,, ,, ,,,,,,,,,,, 
507,4,0,,,, ,,, ,, ,,,,,,,,,,, 
507,5,0,,,, ,,, ,, ,,,,,,,,,,, 
507,6,1,1,1,50,SHOREMO,2,7, ,1, ,1,1,1,1,2,2,2,2,1,3, 
507,7,0,,,, ,,, ,, ,,,,,,,,,,, 
507,8,0,,,, ,,, ,, ,,,,,,,,,,, 
507,9,0,,,, ,,, ,, ,,,,,,,,,,, 
508,1,1,1,1,50,SHEROME,4,1, ,2, ,1,1,1,1,1,1,2,2,2,1, 
508,2,0,,,, ,,, ,, ,,,,,,,,,,, 
508,3,0,,,, ,,, ,, ,,,,,,,,,,, 
508,4,0,,,, ,,, ,, ,,,,,,,,,,, 
508,5,0,,,, ,,, ,, ,,,,,,,,,,, 
508,6,1,0,1,50,SHEROME,4,7, ,2, ,1,1,1,1,1,1,2,2,2,1, 
508,7,0,,,, ,,, ,, ,,,,,,,,,,, 
508,8,0,,,, ,,, ,, ,,,,,,,,,,, 
508,9,0,,,, ,,, ,, ,,,,,,,,,,, 
510,1,0,,,, ,,, ,, ,,,,,,,,,,, 
510,2,0,,,, ,,, ,, ,,,,,,,,,,, 
510,3,0,,,, ,,, ,, ,,,,,,,,,,, 
510,4,0,,,, ,,, ,, ,,,,,,,,,,, 
510,5,0,,,, ,,, ,, ,,,,,,,,,,, 
510,6,1,1,1,100,SHORIMA,2,4, ,1, ,1,2,1,1,2,1,1,1,1,1, 
510,7,0,,,, ,,, ,, ,,,,,,,,,,, 
510,8,0,,,, ,,, ,, ,,,,,,,,,,, 
510,9,0,,,, ,,, ,, ,,,,,,,,,,, 
511,1,0,,,, ,,, ,, ,,,,,,,,,,, 
511,2,1,1,2,50,SHORAME,2,4, ,1, ,0,1,1,1,2,1,1,1,1,1, 
511,3,0,,,, ,,, ,, ,,,,,,,,,,, 
511,4,0,,,, ,,, ,, ,,,,,,,,,,, 
511,5,0,,,, ,,, ,, ,,,,,,,,,,, 
511,6,0,,,, ,,, ,, ,,,,,,,,,,, 
511,7,0,,,, ,,, ,, ,,,,,,,,,,, 
511,8,0,,,, ,,, ,, ,,,,,,,,,,, 
511,9,0,,,, ,,, ,, ,,,,,,,,,,, 
512,1,1,1,1,600,SHORIMO,2,4, ,1, ,1,2,2,1,2,1,1,1,2,1, 
512,2,1,1,1,600,SHORIMO,2,4, ,2, ,1,2,2,1,2,1,1,1,2,1, 
512,3,1,1,1,600,SHORIMO,2,4, ,2, ,1,2,2,1,2,1,1,1,1,1, 
512,4,0,,,, ,,, ,, ,,,,,,,,,,, 
512,5,0,,,, ,,, ,, ,,,,,,,,,,, 
512,6,0,,,, ,,, ,, ,,,,,,,,,,, 
512,7,0,,,, ,,, ,, ,,,,,,,,,,, 
512,8,0,,,, ,,, ,, ,,,,,,,,,,, 
512,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,1,1,2,1,200,DIGALO,0,1, ,1, ,0,1,1,97,2,2,1,1,1,2, 
1132,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1132,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,3,1,1,1,100,DEMPHA,3,5, ,1, ,0,2,1,1,1,2,2,1,2,3, 
1133,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1133,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,3,1,1,1,75,IMPROVED(METO ASIR ),3,5, ,1, ,0,2,1,1,2,2,3,3,2,3, 
1134,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1134,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,6,1,0,1,60,110 (MATO ASIR ),2,5, ,1, ,0,1,2,1,2,1,1,1,1,1, 
1135,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1135,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,1,1,1,1,50,IMPROVED BUT DON'T KNOW,0,1, ,1, ,0,1,1,5,,1,1,1,1,1, 
1137,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1137,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,1,1,1,1,34,DIGALO,0,1, ,1, ,0,1,1,97,2,2,1,1,1,1, 
1138,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1138,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,1,1,2,1,75,DAGOT,0,1, ,1, ,0,1,1,97,2,2,1,1,1,2, 
1139,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1139,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,1,1,0,1,40,DIGALO,4,1, ,1, ,0,1,1,97,2,2,1,1,1,1, 
1141,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1141,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,3,1,1,1,50,DASHIN,0,10, ,1, ,0,1,2,1,2,2,2,2,2,1, 
1178,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1178,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,3,1,1,1,20,DASHIN,0,10, ,1, ,0,1,2,1,2,2,2,2,2,1, 
1179,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1179,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,6,1,1,1,25,IMPROVED,4,7, ,1, ,1,1,2,5,,1,1,1,1,1, 
1181,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1181,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,1,1,1,1,10,IMPROVED BUT DON'T KNOW,0,1, ,1, ,0,1,1,5,,1,1,1,1,1, 
1182,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1182,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,1,1,1,1,25,DASHIN,0,1, ,1, ,1,1,1,97,2,2,1,1,1,2, 
1189,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1189,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,6,1,1,1,40,IMPROVED(BABANA),2,7, ,1, ,1,1,1,1,1,1,2,2,1,1, 
1191,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1191,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1193,,,,,, ,,, ,, ,,,,,,,,,,, 
1194,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1194,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,1,1,1,1,150,DIGALO,4,1, ,1, ,1,1,1,97,2,2,1,1,1,2, 
1199,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1199,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,6,1,1,1,25,LEGAMO,3,7, ,1, ,1,2,1,1,2,2,2,1,1,1, 
1200,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1200,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,3,1,1,1,75,BABANA,0,4, ,1, ,0,2,3,1,1,2,1,1,2,2, 
1435,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1435,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,1,1,2,1,50,DIGALO,0,1, ,1, ,1,1,1,97,2,2,1,1,1,1, 
1436,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1436,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,6,1,0,1,150,KAKABA,2,5, ,1, ,1,1,2,1,2,1,1,1,1,1, 
1439,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1439,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1440,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,1,1,1,1,75,DIGALO,0,1, ,1, ,0,1,1,97,2,2,1,1,1,1, 
1441,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1441,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,1,1,2,1,50,KEKABA,2,1, ,3, ,0,1,1,1,2,2,1,1,1,1, 
1442,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,3,1,0,1,100,KEKEBA,2,1, ,3, ,1,1,2,1,2,2,1,1,1,4, 
1442,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1442,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,6,1,1,1,200,KAKABA,2,5, ,1, ,0,1,2,1,2,1,1,1,1,1, 
1443,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1443,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,1,1,1,1,50,IMPROVED BUT DON'T KNOW,0,1, ,1, ,1,1,1,5,,1,1,1,1,1, 
1468,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1468,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,1,1,1,1,100,IMPROVED BUT DON'T KNOW,2,1, ,1, ,1,1,1,5,,1,1,1,2,1, 
1470,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1470,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,2,1,2,1,50,IMPROVED(LEGICHI),2,4, ,1, ,1,1,1,1,1,2,1,1,1,2, 
1472,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1472,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1473,,,,,, ,,, ,, ,,,,,,,,,,, 
1475,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,6,1,1,1,200,IMPROVED But Don't Know,2,4, ,1, ,0,1,2,1,2,1,2,2,2,1, 
1475,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1475,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,1,1,1,1,200,IMPROVED(DONT KNOW),2,1, ,1, ,1,1,1,2,1,2,1,1,1,2, 
1477,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1477,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,1,1,1,1,50,IMPROVED,4,1, ,1, ,0,1,1,1,1,2,3,3,3,1, 
1478,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,6,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1478,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,1,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,2,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,3,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,4,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,5,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,6,1,1,1,100,IMPROVED But Don't Know,2,4, ,1, ,0,1,2,1,2,1,2,2,2,3, 
1479,7,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,8,0,,,, ,,, ,, ,,,,,,,,,,, 
1479,9,0,,,, ,,, ,, ,,,,,,,,,,, 
1480,1,0,,,, ,,, ,, ,,,,,,,,,,, 
