HH_Id,Group_Memb_Yn,Group_Type,Group_Memb_Self,Group_Funcn_1,Group_Funcn_2_Othr,Group_Funcn_2,Group_Funcn_1_Othr,Group_Funcn_3,Group_Funcn_3_Othr,Group_Join_Yr,Group_Role,Group_Memb_Still,Group_Left_Rsn_1,Group_Left_OthrRsn_1,Group_Left_Rsn_2,Group_Left_OthrRsn_2,Group_Left_Rsn_3,Group_Left_OthrRsn_3
1061,0,14,0,, ,, ,, ,,,,, ,, ,, 
1062,0,1,0,, ,, ,, ,,,,, ,, ,, 
1062,0,2,0,, ,, ,, ,,,,, ,, ,, 
1062,0,3,0,, ,, ,, ,,,,, ,, ,, 
1062,0,4,0,, ,, ,, ,,,,, ,, ,, 
1062,0,5,0,, ,, ,, ,,,,, ,, ,, 
1062,0,6,0,, ,, ,, ,,,,, ,, ,, 
1062,0,7,0,, ,, ,, ,,,,, ,, ,, 
1062,0,8,0,, ,, ,, ,,,,, ,, ,, 
1062,0,9,0,, ,, ,, ,,,,, ,, ,, 
1062,0,10,0,, ,, ,, ,,,,, ,, ,, 
1062,0,11,0,, ,, ,, ,,,,, ,, ,, 
1062,0,12,1,6, ,99, ,, ,2000,3,1,, ,, ,, 
1062,0,13,0,, ,, ,, ,,,,, ,, ,, 
1062,0,14,0,, ,, ,, ,,,,, ,, ,, 
1063,0,1,0,, ,, ,, ,,,,, ,, ,, 
1063,0,2,0,, ,, ,, ,,,,, ,, ,, 
1063,0,3,0,, ,, ,, ,,,,, ,, ,, 
1063,0,4,0,, ,, ,, ,,,,, ,, ,, 
1063,0,5,0,, ,, ,, ,,,,, ,, ,, 
1063,0,6,0,, ,, ,, ,,,,, ,, ,, 
1063,0,7,0,, ,, ,, ,,,,, ,, ,, 
1063,0,8,0,, ,, ,, ,,,,, ,, ,, 
1063,0,9,0,, ,, ,, ,,,,, ,, ,, 
1063,0,10,0,, ,, ,, ,,,,, ,, ,, 
1063,0,11,0,, ,, ,, ,,,,, ,, ,, 
1063,0,12,1,6, ,9, ,99, ,1994,3,1,, ,, ,, 
1063,0,13,0,, ,, ,, ,,,,, ,, ,, 
1063,0,14,0,, ,, ,, ,,,,, ,, ,, 
1064,1,1,1,2, ,5, ,99, ,1996,3,1,, ,, ,, 
1064,1,2,0,, ,, ,, ,,,,, ,, ,, 
1064,1,3,0,, ,, ,, ,,,,, ,, ,, 
1064,1,4,0,, ,, ,, ,,,,, ,, ,, 
1064,1,5,0,, ,, ,, ,,,,, ,, ,, 
1064,1,6,0,, ,, ,, ,,,,, ,, ,, 
1064,1,7,0,, ,, ,, ,,,,, ,, ,, 
1064,1,8,0,, ,, ,, ,,,,, ,, ,, 
1064,1,9,0,, ,, ,, ,,,,, ,, ,, 
1064,1,10,0,, ,, ,, ,,,,, ,, ,, 
1064,1,11,1,6, ,99, ,, ,1995,3,1,, ,, ,, 
1064,1,12,1,6, ,99, ,, ,1996,3,1,, ,, ,, 
1064,1,13,0,, ,, ,, ,,,,, ,, ,, 
1064,1,14,0,, ,, ,, ,,,,, ,, ,, 
1065,0,1,0,, ,, ,, ,,,,, ,, ,, 
1065,0,2,0,, ,, ,, ,,,,, ,, ,, 
1065,0,3,0,, ,, ,, ,,,,, ,, ,, 
1065,0,4,0,, ,, ,, ,,,,, ,, ,, 
1065,0,5,0,, ,, ,, ,,,,, ,, ,, 
1065,0,6,0,, ,, ,, ,,,,, ,, ,, 
1065,0,7,0,, ,, ,, ,,,,, ,, ,, 
1065,0,8,0,, ,, ,, ,,,,, ,, ,, 
1065,0,9,0,, ,, ,, ,,,,, ,, ,, 
1065,0,10,0,, ,, ,, ,,,,, ,, ,, 
1065,0,11,0,, ,, ,, ,,,,, ,, ,, 
1065,0,12,1,6, ,99, ,, ,1995,3,1,, ,, ,, 
1065,0,13,0,, ,, ,, ,,,,, ,, ,, 
1065,0,14,0,, ,, ,, ,,,,, ,, ,, 
1066,0,1,0,, ,, ,, ,,,,, ,, ,, 
1066,0,2,0,, ,, ,, ,,,,, ,, ,, 
1066,0,3,0,, ,, ,, ,,,,, ,, ,, 
1066,0,4,0,, ,, ,, ,,,,, ,, ,, 
1066,0,5,0,, ,, ,, ,,,,, ,, ,, 
1066,0,6,0,, ,, ,, ,,,,, ,, ,, 
1066,0,7,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
1066,0,8,0,, ,, ,, ,,,,, ,, ,, 
1066,0,9,0,, ,, ,, ,,,,, ,, ,, 
1066,0,10,0,, ,, ,, ,,,,, ,, ,, 
1066,0,11,0,, ,, ,, ,,,,, ,, ,, 
1066,0,12,0,, ,, ,, ,,,,, ,, ,, 
1066,0,13,0,, ,, ,, ,,,,, ,, ,, 
1066,0,14,0,, ,, ,, ,,,,, ,, ,, 
1067,0,1,0,, ,, ,, ,,,,, ,, ,, 
1067,0,2,0,, ,, ,, ,,,,, ,, ,, 
1067,0,3,0,, ,, ,, ,,,,, ,, ,, 
1067,0,4,0,, ,, ,, ,,,,, ,, ,, 
1067,0,5,0,, ,, ,, ,,,,, ,, ,, 
1067,0,6,0,, ,, ,, ,,,,, ,, ,, 
1067,0,7,0,, ,, ,, ,,,,, ,, ,, 
1067,0,8,0,, ,, ,, ,,,,, ,, ,, 
1067,0,9,0,, ,, ,, ,,,,, ,, ,, 
1067,0,10,0,, ,, ,, ,,,,, ,, ,, 
1067,0,11,0,, ,, ,, ,,,,, ,, ,, 
1067,0,12,1,6, ,99, ,, ,1999,3,1,, ,, ,, 
1067,0,13,0,, ,, ,, ,,,,, ,, ,, 
1067,0,14,0,, ,, ,, ,,,,, ,, ,, 
1070,1,1,1,2, ,99, ,, ,1980,3,1,, ,, ,, 
1070,1,2,0,, ,, ,, ,,,,, ,, ,, 
1070,1,3,0,, ,, ,, ,,,,, ,, ,, 
1070,1,4,0,, ,, ,, ,,,,, ,, ,, 
1070,1,5,0,, ,, ,, ,,,,, ,, ,, 
1070,1,6,0,, ,, ,, ,,,,, ,, ,, 
1070,1,7,0,, ,, ,, ,,,,, ,, ,, 
1070,1,8,0,, ,, ,, ,,,,, ,, ,, 
1070,1,9,0,, ,, ,, ,,,,, ,, ,, 
1070,1,10,0,, ,, ,, ,,,,, ,, ,, 
1070,1,11,0,, ,, ,, ,,,,, ,, ,, 
1070,1,12,1,6, ,99, ,, ,1975,3,1,, ,, ,, 
1070,1,13,0,, ,, ,, ,,,,, ,, ,, 
1070,1,14,0,, ,, ,, ,,,,, ,, ,, 
1072,0,1,0,, ,, ,, ,,,,, ,, ,, 
1072,0,2,0,, ,, ,, ,,,,, ,, ,, 
1072,0,3,0,, ,, ,, ,,,,, ,, ,, 
1072,0,4,0,, ,, ,, ,,,,, ,, ,, 
1072,0,5,0,, ,, ,, ,,,,, ,, ,, 
1072,0,6,0,, ,, ,, ,,,,, ,, ,, 
1072,0,7,0,, ,, ,, ,,,,, ,, ,, 
1072,0,8,0,, ,, ,, ,,,,, ,, ,, 
1072,0,9,0,, ,, ,, ,,,,, ,, ,, 
1072,0,10,0,, ,, ,, ,,,,, ,, ,, 
1072,0,11,0,, ,, ,, ,,,,, ,, ,, 
1072,0,12,0,, ,, ,, ,,,,, ,, ,, 
1072,0,13,0,, ,, ,, ,,,,, ,, ,, 
1072,0,14,0,, ,, ,, ,,,,, ,, ,, 
1073,0,1,0,, ,, ,, ,,,,, ,, ,, 
1073,0,2,0,, ,, ,, ,,,,, ,, ,, 
1073,0,3,0,, ,, ,, ,,,,, ,, ,, 
1073,0,4,0,, ,, ,, ,,,,, ,, ,, 
1073,0,5,0,, ,, ,, ,,,,, ,, ,, 
1073,0,6,0,, ,, ,, ,,,,, ,, ,, 
1073,0,7,0,, ,, ,, ,,,,, ,, ,, 
1073,0,8,0,, ,, ,, ,,,,, ,, ,, 
1073,0,9,0,, ,, ,, ,,,,, ,, ,, 
1073,0,10,0,, ,, ,, ,,,,, ,, ,, 
1073,0,11,0,, ,, ,, ,,,,, ,, ,, 
1073,0,12,1,6, ,99, ,, ,1990,3,1,, ,, ,, 
1073,0,13,0,, ,, ,, ,,,,, ,, ,, 
1073,0,14,0,, ,, ,, ,,,,, ,, ,, 
1077,0,1,0,, ,, ,, ,,,,, ,, ,, 
1077,0,2,0,, ,, ,, ,,,,, ,, ,, 
1077,0,3,0,, ,, ,, ,,,,, ,, ,, 
1077,0,4,0,, ,, ,, ,,,,, ,, ,, 
1077,0,5,0,, ,, ,, ,,,,, ,, ,, 
1077,0,6,0,, ,, ,, ,,,,, ,, ,, 
1077,0,7,0,, ,, ,, ,,,,, ,, ,, 
1077,0,8,0,, ,, ,, ,,,,, ,, ,, 
1077,0,9,0,, ,, ,, ,,,,, ,, ,, 
1077,0,10,0,, ,, ,, ,,,,, ,, ,, 
1077,0,11,0,, ,, ,, ,,,,, ,, ,, 
1077,0,12,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
1077,0,13,0,, ,, ,, ,,,,, ,, ,, 
1077,0,14,0,, ,, ,, ,,,,, ,, ,, 
1078,0,1,0,, ,, ,, ,,,,, ,, ,, 
1078,0,2,0,, ,, ,, ,,,,, ,, ,, 
1078,0,3,0,, ,, ,, ,,,,, ,, ,, 
1078,0,4,0,, ,, ,, ,,,,, ,, ,, 
1078,0,5,0,, ,, ,, ,,,,, ,, ,, 
1078,0,6,0,, ,, ,, ,,,,, ,, ,, 
1078,0,7,1,6, ,99, ,, ,1997,3,1,, ,, ,, 
1078,0,8,0,, ,, ,, ,,,,, ,, ,, 
1078,0,9,0,, ,, ,, ,,,,, ,, ,, 
1078,0,10,0,, ,, ,, ,,,,, ,, ,, 
1078,0,11,0,, ,, ,, ,,,,, ,, ,, 
1078,0,12,1,6, ,99, ,, ,1998,3,1,, ,, ,, 
1078,0,13,0,, ,, ,, ,,,,, ,, ,, 
1078,0,14,0,, ,, ,, ,,,,, ,, ,, 
1211,0,1,0,, ,, ,, ,,,,, ,, ,, 
1211,0,2,0,, ,, ,, ,,,,, ,, ,, 
1211,0,3,0,, ,, ,, ,,,,, ,, ,, 
1211,0,4,0,, ,, ,, ,,,,, ,, ,, 
1211,0,5,0,, ,, ,, ,,,,, ,, ,, 
1211,0,6,0,, ,, ,, ,,,,, ,, ,, 
1211,0,7,0,, ,, ,, ,,,,, ,, ,, 
1211,0,8,0,, ,, ,, ,,,,, ,, ,, 
1211,0,9,0,, ,, ,, ,,,,, ,, ,, 
1211,0,10,0,, ,, ,, ,,,,, ,, ,, 
1211,0,11,0,, ,, ,, ,,,,, ,, ,, 
1211,0,12,1,9, ,6, ,99, ,2000,3,1,, ,, ,, 
1211,0,13,0,, ,, ,, ,,,,, ,, ,, 
1211,0,14,0,, ,, ,, ,,,,, ,, ,, 
1213,0,1,0,, ,, ,, ,,,,, ,, ,, 
1213,0,2,0,, ,, ,, ,,,,, ,, ,, 
1213,0,3,0,, ,, ,, ,,,,, ,, ,, 
1213,0,4,0,, ,, ,, ,,,,, ,, ,, 
1213,0,5,0,, ,, ,, ,,,,, ,, ,, 
1213,0,6,0,, ,, ,, ,,,,, ,, ,, 
1213,0,7,0,, ,, ,, ,,,,, ,, ,, 
1213,0,8,0,, ,, ,, ,,,,, ,, ,, 
1213,0,9,0,, ,, ,, ,,,,, ,, ,, 
1213,0,10,0,, ,, ,, ,,,,, ,, ,, 
1213,0,11,0,, ,, ,, ,,,,, ,, ,, 
1213,0,12,0,, ,, ,, ,,,,, ,, ,, 
1213,0,13,0,, ,, ,, ,,,,, ,, ,, 
1213,0,14,0,, ,, ,, ,,,,, ,, ,, 
1214,0,1,0,, ,, ,, ,,,,, ,, ,, 
1214,0,2,0,, ,, ,, ,,,,, ,, ,, 
1214,0,3,0,, ,, ,, ,,,,, ,, ,, 
1214,0,4,0,, ,, ,, ,,,,, ,, ,, 
1214,0,5,0,, ,, ,, ,,,,, ,, ,, 
1214,0,6,0,, ,, ,, ,,,,, ,, ,, 
1214,0,7,0,, ,, ,, ,,,,, ,, ,, 
1214,0,8,0,, ,, ,, ,,,,, ,, ,, 
1214,0,9,0,, ,, ,, ,,,,, ,, ,, 
1214,0,10,0,, ,, ,, ,,,,, ,, ,, 
1214,0,11,0,, ,, ,, ,,,,, ,, ,, 
1214,0,12,1,9, ,99, ,, ,2003,3,1,, ,, ,, 
1214,0,13,0,, ,, ,, ,,,,, ,, ,, 
1214,0,14,0,, ,, ,, ,,,,, ,, ,, 
1215,0,1,0,, ,, ,, ,,,,, ,, ,, 
1215,0,2,0,, ,, ,, ,,,,, ,, ,, 
1215,0,3,0,, ,, ,, ,,,,, ,, ,, 
1215,0,4,0,, ,, ,, ,,,,, ,, ,, 
1215,0,5,0,, ,, ,, ,,,,, ,, ,, 
1215,0,6,0,, ,, ,, ,,,,, ,, ,, 
1215,0,7,0,, ,, ,, ,,,,, ,, ,, 
1215,0,8,0,, ,, ,, ,,,,, ,, ,, 
1215,0,9,0,, ,, ,, ,,,,, ,, ,, 
1215,0,10,0,, ,, ,, ,,,,, ,, ,, 
1215,0,11,0,, ,, ,, ,,,,, ,, ,, 
1215,0,12,0,, ,, ,, ,,,,, ,, ,, 
1215,0,13,0,, ,, ,, ,,,,, ,, ,, 
1215,0,14,0,, ,, ,, ,,,,, ,, ,, 
1216,0,1,0,, ,, ,, ,,,,, ,, ,, 
1216,0,2,0,, ,, ,, ,,,,, ,, ,, 
1216,0,3,0,, ,, ,, ,,,,, ,, ,, 
1216,0,4,0,, ,, ,, ,,,,, ,, ,, 
1216,0,5,0,, ,, ,, ,,,,, ,, ,, 
1216,0,6,0,, ,, ,, ,,,,, ,, ,, 
1216,0,7,0,, ,, ,, ,,,,, ,, ,, 
1216,0,8,0,, ,, ,, ,,,,, ,, ,, 
1216,0,9,0,, ,, ,, ,,,,, ,, ,, 
1216,0,10,0,, ,, ,, ,,,,, ,, ,, 
1216,0,11,0,, ,, ,, ,,,,, ,, ,, 
1216,0,12,1,9, ,6, ,99, ,2002,3,1,, ,, ,, 
1216,0,13,0,, ,, ,, ,,,,, ,, ,, 
1216,0,14,0,, ,, ,, ,,,,, ,, ,, 
1219,0,1,0,, ,, ,, ,,,,, ,, ,, 
1219,0,2,0,, ,, ,, ,,,,, ,, ,, 
1219,0,3,0,, ,, ,, ,,,,, ,, ,, 
1219,0,4,0,, ,, ,, ,,,,, ,, ,, 
1219,0,5,0,, ,, ,, ,,,,, ,, ,, 
1219,0,6,0,, ,, ,, ,,,,, ,, ,, 
1219,0,7,1,9, ,99, ,, ,1988,3,1,, ,, ,, 
1219,0,8,0,, ,, ,, ,,,,, ,, ,, 
1219,0,9,0,, ,, ,, ,,,,, ,, ,, 
1219,0,10,0,, ,, ,, ,,,,, ,, ,, 
1219,0,11,0,, ,, ,, ,,,,, ,, ,, 
1219,0,12,0,, ,, ,, ,,,,, ,, ,, 
1219,0,13,0,, ,, ,, ,,,,, ,, ,, 
1219,0,14,0,, ,, ,, ,,,,, ,, ,, 
1221,0,1,0,, ,, ,, ,,,,, ,, ,, 
1221,0,2,0,, ,, ,, ,,,,, ,, ,, 
1221,0,3,0,, ,, ,, ,,,,, ,, ,, 
1221,0,4,0,, ,, ,, ,,,,, ,, ,, 
1221,0,5,0,, ,, ,, ,,,,, ,, ,, 
1221,0,6,0,, ,, ,, ,,,,, ,, ,, 
1221,0,7,0,, ,, ,, ,,,,, ,, ,, 
1221,0,8,0,, ,, ,, ,,,,, ,, ,, 
1221,0,9,0,, ,, ,, ,,,,, ,, ,, 
1221,0,10,0,, ,, ,, ,,,,, ,, ,, 
1221,0,11,0,, ,, ,, ,,,,, ,, ,, 
1221,0,12,0,, ,, ,, ,,,,, ,, ,, 
1221,0,13,0,, ,, ,, ,,,,, ,, ,, 
1221,0,14,0,, ,, ,, ,,,,, ,, ,, 
1222,0,1,0,, ,, ,, ,,,,, ,, ,, 
1222,0,2,0,, ,, ,, ,,,,, ,, ,, 
1222,0,3,0,, ,, ,, ,,,,, ,, ,, 
1222,0,4,0,, ,, ,, ,,,,, ,, ,, 
1222,0,5,0,, ,, ,, ,,,,, ,, ,, 
1222,0,6,0,, ,, ,, ,,,,, ,, ,, 
1222,0,7,0,, ,, ,, ,,,,, ,, ,, 
1222,0,8,0,, ,, ,, ,,,,, ,, ,, 
1222,0,9,0,, ,, ,, ,,,,, ,, ,, 
1222,0,10,0,, ,, ,, ,,,,, ,, ,, 
1222,0,11,0,, ,, ,, ,,,,, ,, ,, 
1222,0,12,0,, ,, ,, ,,,,, ,, ,, 
1222,0,13,0,, ,, ,, ,,,,, ,, ,, 
1222,0,14,0,, ,, ,, ,,,,, ,, ,, 
1223,0,1,0,, ,, ,, ,,,,, ,, ,, 
1223,0,2,0,, ,, ,, ,,,,, ,, ,, 
1223,0,3,0,, ,, ,, ,,,,, ,, ,, 
1223,0,4,0,, ,, ,, ,,,,, ,, ,, 
1223,0,5,0,, ,, ,, ,,,,, ,, ,, 
1223,0,6,0,, ,, ,, ,,,,, ,, ,, 
1223,0,7,0,, ,, ,, ,,,,, ,, ,, 
1223,0,8,0,, ,, ,, ,,,,, ,, ,, 
1223,0,9,0,, ,, ,, ,,,,, ,, ,, 
1223,0,10,0,, ,, ,, ,,,,, ,, ,, 
1223,0,11,0,, ,, ,, ,,,,, ,, ,, 
1223,0,12,0,, ,, ,, ,,,,, ,, ,, 
1223,0,13,0,, ,, ,, ,,,,, ,, ,, 
1223,0,14,0,, ,, ,, ,,,,, ,, ,, 
1224,0,1,0,, ,, ,, ,,,,, ,, ,, 
1224,0,2,0,, ,, ,, ,,,,, ,, ,, 
1224,0,3,0,, ,, ,, ,,,,, ,, ,, 
1224,0,4,0,, ,, ,, ,,,,, ,, ,, 
1224,0,5,0,, ,, ,, ,,,,, ,, ,, 
1224,0,6,0,, ,, ,, ,,,,, ,, ,, 
1224,0,7,0,, ,, ,, ,,,,, ,, ,, 
1224,0,8,0,, ,, ,, ,,,,, ,, ,, 
1224,0,9,0,, ,, ,, ,,,,, ,, ,, 
1224,0,10,0,, ,, ,, ,,,,, ,, ,, 
1224,0,11,0,, ,, ,, ,,,,, ,, ,, 
1224,0,12,1,6, ,5, ,99, ,1990,3,1,, ,, ,, 
1224,0,13,0,, ,, ,, ,,,,, ,, ,, 
1224,0,14,0,, ,, ,, ,,,,, ,, ,, 
1225,0,1,0,, ,, ,, ,,,,, ,, ,, 
1225,0,2,0,, ,, ,, ,,,,, ,, ,, 
1225,0,3,0,, ,, ,, ,,,,, ,, ,, 
1225,0,4,0,, ,, ,, ,,,,, ,, ,, 
1225,0,5,0,, ,, ,, ,,,,, ,, ,, 
1225,0,6,0,, ,, ,, ,,,,, ,, ,, 
1225,0,7,0,, ,, ,, ,,,,, ,, ,, 
1225,0,8,0,, ,, ,, ,,,,, ,, ,, 
1225,0,9,0,, ,, ,, ,,,,, ,, ,, 
1225,0,10,0,, ,, ,, ,,,,, ,, ,, 
1225,0,11,0,, ,, ,, ,,,,, ,, ,, 
1225,0,12,1,6, ,9, ,99, ,1994,3,1,, ,, ,, 
1225,0,13,0,, ,, ,, ,,,,, ,, ,, 
1225,0,14,0,, ,, ,, ,,,,, ,, ,, 
1226,0,1,0,, ,, ,, ,,,,, ,, ,, 
1226,0,2,0,, ,, ,, ,,,,, ,, ,, 
1226,0,3,0,, ,, ,, ,,,,, ,, ,, 
1226,0,4,0,, ,, ,, ,,,,, ,, ,, 
1226,0,5,0,, ,, ,, ,,,,, ,, ,, 
1226,0,6,0,, ,, ,, ,,,,, ,, ,, 
1226,0,7,0,, ,, ,, ,,,,, ,, ,, 
1226,0,8,0,, ,, ,, ,,,,, ,, ,, 
1226,0,9,0,, ,, ,, ,,,,, ,, ,, 
1226,0,10,0,, ,, ,, ,,,,, ,, ,, 
1226,0,11,0,, ,, ,, ,,,,, ,, ,, 
1226,0,12,0,, ,, ,, ,,,,, ,, ,, 
1226,0,13,0,, ,, ,, ,,,,, ,, ,, 
1226,0,14,0,, ,, ,, ,,,,, ,, ,, 
1230,1,1,1,2, ,99, ,, ,1994,3,1,, ,, ,, 
1230,1,2,0,, ,, ,, ,,,,, ,, ,, 
1230,1,3,0,, ,, ,, ,,,,, ,, ,, 
1230,1,4,1,7, ,8, ,99, ,1968,3,1,, ,, ,, 
1230,1,5,0,, ,, ,, ,,,,, ,, ,, 
1230,1,6,0,, ,, ,, ,,,,, ,, ,, 
1230,1,7,0,, ,, ,, ,,,,, ,, ,, 
1230,1,8,0,, ,, ,, ,,,,, ,, ,, 
1230,1,9,0,, ,, ,, ,,,,, ,, ,, 
1230,1,10,0,, ,, ,, ,,,,, ,, ,, 
1230,1,11,0,, ,, ,, ,,,,, ,, ,, 
1230,1,12,1,6, ,99, ,, ,1992,3,1,, ,, ,, 
1230,1,13,0,, ,, ,, ,,,,, ,, ,, 
1230,1,14,0,, ,, ,, ,,,,, ,, ,, 
1232,1,1,1,2, ,99, ,, ,1977,3,1,, ,, ,, 
1232,1,2,0,, ,, ,, ,,,,, ,, ,, 
1232,1,3,0,, ,, ,, ,,,,, ,, ,, 
1232,1,4,1,8, ,3, ,2, ,1968,3,1,, ,, ,, 
1232,1,5,0,, ,, ,, ,,,,, ,, ,, 
1232,1,6,0,, ,, ,, ,,,,, ,, ,, 
1232,1,7,0,, ,, ,, ,,,,, ,, ,, 
1232,1,8,0,, ,, ,, ,,,,, ,, ,, 
1232,1,9,0,, ,, ,, ,,,,, ,, ,, 
1232,1,10,0,, ,, ,, ,,,,, ,, ,, 
1232,1,11,0,, ,, ,, ,,,,, ,, ,, 
1232,1,12,1,6, ,99, ,, ,1983,3,1,, ,, ,, 
1232,1,13,0,, ,, ,, ,,,,, ,, ,, 
1232,1,14,0,, ,, ,, ,,,,, ,, ,, 
1235,0,1,0,, ,, ,, ,,,,, ,, ,, 
1235,0,2,0,, ,, ,, ,,,,, ,, ,, 
1235,0,3,0,, ,, ,, ,,,,, ,, ,, 
1235,0,4,0,, ,, ,, ,,,,, ,, ,, 
1235,0,5,0,, ,, ,, ,,,,, ,, ,, 
1235,0,6,0,, ,, ,, ,,,,, ,, ,, 
1235,0,7,0,, ,, ,, ,,,,, ,, ,, 
1235,0,8,0,, ,, ,, ,,,,, ,, ,, 
1235,0,9,0,, ,, ,, ,,,,, ,, ,, 
1235,0,10,0,, ,, ,, ,,,,, ,, ,, 
1235,0,11,0,, ,, ,, ,,,,, ,, ,, 
1235,0,12,1,6, ,99, ,, ,1992,3,1,, ,, ,, 
1235,0,13,0,, ,, ,, ,,,,, ,, ,, 
1235,0,14,0,, ,, ,, ,,,,, ,, ,, 
1237,0,1,0,, ,, ,, ,,,,, ,, ,, 
1237,0,2,0,, ,, ,, ,,,,, ,, ,, 
1237,0,3,0,, ,, ,, ,,,,, ,, ,, 
1237,0,4,0,, ,, ,, ,,,,, ,, ,, 
1237,0,5,0,, ,, ,, ,,,,, ,, ,, 
1237,0,6,0,, ,, ,, ,,,,, ,, ,, 
1237,0,7,0,, ,, ,, ,,,,, ,, ,, 
1237,0,8,0,, ,, ,, ,,,,, ,, ,, 
1237,0,9,0,, ,, ,, ,,,,, ,, ,, 
1237,0,10,0,, ,, ,, ,,,,, ,, ,, 
1237,0,11,0,, ,, ,, ,,,,, ,, ,, 
1237,0,12,1,6, ,99, ,, ,2009,1,1,, ,, ,, 
1237,0,13,0,, ,, ,, ,,,,, ,, ,, 
1237,0,14,0,, ,, ,, ,,,,, ,, ,, 
1238,0,1,0,, ,, ,, ,,,,, ,, ,, 
1238,0,2,0,, ,, ,, ,,,,, ,, ,, 
1238,0,3,0,, ,, ,, ,,,,, ,, ,, 
1238,0,4,0,, ,, ,, ,,,,, ,, ,, 
1238,0,5,0,, ,, ,, ,,,,, ,, ,, 
1238,0,6,0,, ,, ,, ,,,,, ,, ,, 
1238,0,7,0,, ,, ,, ,,,,, ,, ,, 
1238,0,8,0,, ,, ,, ,,,,, ,, ,, 
1238,0,9,0,, ,, ,, ,,,,, ,, ,, 
1238,0,10,0,, ,, ,, ,,,,, ,, ,, 
1238,0,11,0,, ,, ,, ,,,,, ,, ,, 
1238,0,12,1,9, ,6, ,99, ,2000,3,1,, ,, ,, 
1238,0,13,0,, ,, ,, ,,,,, ,, ,, 
1238,0,14,0,, ,, ,, ,,,,, ,, ,, 
1239,0,1,0,, ,, ,, ,,,,, ,, ,, 
1239,0,2,0,, ,, ,, ,,,,, ,, ,, 
1239,0,3,0,, ,, ,, ,,,,, ,, ,, 
1239,0,4,0,, ,, ,, ,,,,, ,, ,, 
1239,0,5,0,, ,, ,, ,,,,, ,, ,, 
1239,0,6,0,, ,, ,, ,,,,, ,, ,, 
1239,0,7,0,, ,, ,, ,,,,, ,, ,, 
1239,0,8,0,, ,, ,, ,,,,, ,, ,, 
1239,0,9,0,, ,, ,, ,,,,, ,, ,, 
1239,0,10,0,, ,, ,, ,,,,, ,, ,, 
1239,0,11,0,, ,, ,, ,,,,, ,, ,, 
1239,0,12,1,6, ,99, ,, ,2010,1,1,, ,, ,, 
1239,0,13,0,, ,, ,, ,,,,, ,, ,, 
1239,0,14,0,, ,, ,, ,,,,, ,, ,, 
1240,0,1,0,, ,, ,, ,,,,, ,, ,, 
1240,0,2,0,, ,, ,, ,,,,, ,, ,, 
1240,0,3,0,, ,, ,, ,,,,, ,, ,, 
1240,0,4,0,, ,, ,, ,,,,, ,, ,, 
1240,0,5,0,, ,, ,, ,,,,, ,, ,, 
1240,0,6,0,, ,, ,, ,,,,, ,, ,, 
1240,0,7,1,9, ,99, ,, ,2007,3,1,, ,, ,, 
1240,0,8,0,, ,, ,, ,,,,, ,, ,, 
1240,0,9,0,, ,, ,, ,,,,, ,, ,, 
1240,0,10,0,, ,, ,, ,,,,, ,, ,, 
1240,0,11,0,, ,, ,, ,,,,, ,, ,, 
1240,0,12,0,, ,, ,, ,,,,, ,, ,, 
1240,0,13,0,, ,, ,, ,,,,, ,, ,, 
1240,0,14,0,, ,, ,, ,,,,, ,, ,, 
1273,1,1,0,, ,, ,, ,,,,, ,, ,, 
1273,1,2,0,, ,, ,, ,,,,, ,, ,, 
1273,1,3,0,, ,, ,, ,,,,, ,, ,, 
1273,1,4,0,, ,, ,, ,,,,, ,, ,, 
1273,1,5,0,, ,, ,, ,,,,, ,, ,, 
1273,1,6,0,, ,, ,, ,,,,, ,, ,, 
1273,1,7,0,, ,, ,, ,,,,, ,, ,, 
1273,1,8,0,, ,, ,, ,,,,, ,, ,, 
1273,1,9,0,, ,, ,, ,,,,, ,, ,, 
1273,1,10,0,, ,, ,, ,,,,, ,, ,, 
1273,1,11,0,, ,, ,, ,,,,, ,, ,, 
1273,1,12,1,5, ,11,HELPING EACH OTHER CRITICAL TIME,99, ,2009,2,1,, ,, ,, 
1273,1,13,0,, ,, ,, ,,,,, ,, ,, 
1273,1,14,0,, ,, ,, ,,,,, ,, ,, 
1274,0,1,0,, ,, ,, ,,,,, ,, ,, 
1274,0,2,0,, ,, ,, ,,,,, ,, ,, 
1274,0,3,0,, ,, ,, ,,,,, ,, ,, 
1274,0,4,0,, ,, ,, ,,,,, ,, ,, 
1274,0,5,0,, ,, ,, ,,,,, ,, ,, 
1274,0,6,0,, ,, ,, ,,,,, ,, ,, 
1274,0,7,0,, ,, ,, ,,,,, ,, ,, 
1274,0,8,0,, ,, ,, ,,,,, ,, ,, 
1274,0,9,0,, ,, ,, ,,,,, ,, ,, 
1274,0,10,0,, ,, ,, ,,,,, ,, ,, 
1274,0,11,0,, ,, ,, ,,,,, ,, ,, 
1274,0,12,0,, ,, ,, ,,,,, ,, ,, 
1274,0,13,0,, ,, ,, ,,,,, ,, ,, 
1274,0,14,0,, ,, ,, ,,,,, ,, ,, 
1275,0,1,0,, ,, ,, ,,,,, ,, ,, 
1275,0,2,0,, ,, ,, ,,,,, ,, ,, 
1275,0,3,0,, ,, ,, ,,,,, ,, ,, 
