HH_Id,SocioEconomic_Intro,Module_Resp,Next_Season_Plan,Wheat_Area_Change ,WArea_Change_CovidEff,Wheat_Replace_Crop,Wheat_Replace_OthrCrop,Wheat_ReplaceBy_Crop,Wheat_ReplaceBy_OthrCrop,Wheat_Cult_NextSeason_Yn,Wheat_Area_Change_Rsn ,Wheat_Area_Change_OthrRsn ,WheatSeed_Qnt_Change,Increse_Input_Yn,Increse_Input_Rsn,Increse_Input_OthrRsn,Wheat_Constraints,WConstraints_SeedAvlblty,WConstraints_SeedPrice,WConstraints_SeedQlty,WConstraints_SeedCredit,WConstraints_FertAvlblty,WConstraints_FertPrice,WConstraints_FertCredit,WConstraints_QltyChemFert,WConstraints_HumanLabour,WConstraints_WageRate,WConstraints_SkilledLabour,WConstraints_AvlbltyChemHerb,WConstraints_HerbicidePrice,WConstraints_HerbicideCredit,WConstraints_QltyHerbicide,WConstraints_OutputMrkt,WConstraints_AccessInfo,WConstraints_GrainPrice,WConstraints_AvlbltyFamLab,WConstraints_Drought,WConstraints_Flood,WConstraints_Heat,WConstraints_Pest,WConstraints_Disease,WConstraints_SoilFert,WConstraint_Rank,WConstraint_Rank1,WConstraint_Rank2,WConstraint_Rank3
1535,1,2,1,2,0,, ,5, ,0,3, ,1,,3, ,ABEFJ,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1536,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEJS,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,BJS,B,J,S
1539,1,2,1,3,,, ,, ,,, ,0,0,, ,ABFL,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1540,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEL,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1542,1,2,1,1,0,5, ,, ,,11, ,1,,8, ,ABCDEFGHLNOW,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,ABC,A,B,C
1543,1,2,1,1,0,19, ,, ,,2, ,1,,2, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
1545,1,2,1,4,,, ,, ,,, ,2,,, ,ABCDEFGHIMORWX,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,CFO,C,F,O
1546,1,2,1,1,0,19, ,, ,,2, ,1,,2, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1548,1,2,1,3,,, ,, ,,, ,0,0,, ,BEFLM,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1549,1,2,1,3,,, ,, ,,, ,2,,, ,ABCDEFGHJMNOW,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,EFH,E,F,H
1551,1,2,1,4,,, ,, ,,, ,2,,, ,ADF,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F
1552,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIJKLMNOY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,BCF,B,C,F
1553,1,2,1,2,0,, ,19, ,0,1, ,1,,1, ,AEGK,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEG,A,E,G
1554,1,2,1,1,1,19, ,, ,,2, ,1,,2, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
1556,1,1,1,3,,, ,, ,,, ,1,,8, ,ABCDEFGHIJKLMNOS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,CIL,C,I,L
1580,1,2,1,1,0,19, ,, ,,11, ,1,,8, ,BCDEFGHIKLMNO,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
1581,1,2,1,3,,, ,, ,,, ,1,,3, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1582,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1583,1,2,1,1,0,19, ,, ,,2, ,1,,2, ,ABEFL,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1585,1,2,1,4,,, ,, ,,, ,2,,, ,BF,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF,B,F, 
1586,1,2,1,3,,, ,, ,,, ,1,,8, ,ABCDEFGHIJKLMWX,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,FHW,F,H,W
1587,1,2,1,3,,, ,, ,,, ,2,,, ,ABCDEFGILMO,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1589,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHLNO,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1590,1,4,1,1,0,19, ,, ,,11, ,1,,8, ,ABCDEFGHIJKLMNOPRSWX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,CFH,C,F,H
1591,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIJKLMNO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,FHL,F,H,L
1593,1,2,1,1,0,19, ,, ,,2, ,1,,2, ,ABCF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
1611,1,2,1,2,0,, ,19, ,0,1, ,0,0,, ,ABEFL,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1612,1,2,1,3,,, ,, ,,, ,1,,1, ,DF,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,D,F, 
1614,1,2,1,1,0,19, ,, ,,11, ,1,,11, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1615,1,2,1,3,,, ,, ,,, ,0,0,, ,EF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,F, , 
1616,1,2,1,1,0,19, ,, ,,13, ,0,1,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
1620,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1622,1,2,1,4,,, ,, ,,, ,2,,, ,ABCFGHSY,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,ABC,A,B,C
1623,1,2,1,4,,, ,, ,,, ,2,,, ,ABCFLM,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1624,1,2,1,4,,, ,, ,,, ,2,,, ,ACEFM,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CEF,C,E,F
1626,1,1,1,3,,, ,, ,,, ,1,,8, ,CDFGKPQSWXY,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,CFY,C,F,Y
1627,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1628,1,2,1,3,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1629,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1630,1,2,1,4,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1631,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1632,1,2,1,4,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1633,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1634,1,2,1,4,,, ,, ,,, ,2,,, ,ABEF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1636,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1638,1,2,1,4,,, ,, ,,, ,2,,, ,AB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB,A,B, 
1639,1,2,1,3,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1640,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1641,1,2,1,1,0,0, ,, ,,13, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,D,E,F
1642,1,2,1,3,,, ,, ,,, ,2,,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1643,1,2,1,3,,, ,, ,,, ,0,0,, ,DEFG,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
1644,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDFG,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1645,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1647,1,1,1,2,0,, ,97, ,0,1, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1648,1,1,1,3,,, ,, ,,, ,0,0,, ,CDFGH,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DFG,D,F,G
1649,1,2,1,3,,, ,, ,,, ,2,,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
1651,1,2,1,3,,, ,, ,,, ,2,,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1652,1,2,1,3,,, ,, ,,, ,2,,, ,BDEFG,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,D,E,F
1675,1,2,1,3,,, ,, ,,, ,0,0,, ,EF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EF,E,F, 
1676,1,2,1,3,,, ,, ,,, ,0,0,, ,EF,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EF,E,F, 
1681,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCEFKM,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1683,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGLMNWXY,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,BFX,B,F,X
1688,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHILMNO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1689,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFIMNO,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,ABC,A,B,C
1690,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIKLMNO,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCD,B,C,D
1692,1,2,1,3,,, ,, ,,, ,0,0,, ,BCDEFGHLMNO,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CDF,C,D,F
1693,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHILMNO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCH,B,C,H
1709,1,2,1,1,0,0, ,, ,,13, ,0,0,, ,ADEFG,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
1710,1,2,1,3,,, ,, ,,, ,0,0,, ,ABCEF,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1711,1,2,1,3,,, ,, ,,, ,0,0,, ,BCEFG,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
1712,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEF,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1713,1,1,1,3,,, ,, ,,, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABE,A,B,E
1714,1,2,1,3,,, ,, ,,, ,0,0,, ,CDEFG,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
1715,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIKLMNO,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1716,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHILMNO,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,BCH,B,C,H
1719,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHLMNOTWY,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,BCD,B,C,D
1721,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHLMNOWXY,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,ABC,A,B,C
1722,1,2,1,1,0,5, ,, ,,11, ,1,,8, ,ABCDEFGHLMNOW,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,BCD,B,C,D
1723,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHIJKLMNOWY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,CFY,C,F,Y
1724,1,2,1,3,,, ,, ,,, ,0,1,, ,BCDEFGHY,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BCY,B,C,Y
1725,1,2,1,3,,, ,, ,,, ,0,1,, ,BCDEFGHLMNO,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,CFH,C,F,H
1726,1,2,1,4,,, ,, ,,, ,2,,, ,ABCDEFGHIKLMO,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1802,1,2,1,3,,, ,, ,,, ,2,,, ,ABDEFGJY,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1803,1,1,1,2,0,, ,3, ,1,99,To land fertility,2,,, ,BDEFGM,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BDF,B,D,F
1805,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,BCDEFGHMO,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
1806,1,1,1,3,,, ,, ,,, ,0,1,, ,ABDEFGMY,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1807,1,2,1,1,0,3, ,, ,,6, ,1,,8, ,ABCDEFGHMO,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,BCH,B,C,H
1808,1,1,1,1,1,3, ,, ,,11, ,1,,8, ,ABCDEFGHKLMNOY,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,BCF,B,C,F
1809,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHIKLMNOSX,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,CFK,C,F,K
1810,1,2,1,4,,, ,, ,,, ,2,,, ,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A, , 
1811,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHIJKLMOY,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,BHY,B,H,Y
1812,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFG,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
1813,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFGMY,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1814,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFG,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1815,1,2,1,1,0,3, ,, ,,14, ,1,,14, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1816,1,2,1,3,,, ,, ,,, ,0,1,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1817,1,1,1,3,,, ,, ,,, ,0,0,, ,ABCDEFGHILMO,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ADF,A,D,F
1818,1,2,1,3,,, ,, ,,, ,1,,8, ,ABCDEFGHO,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1819,1,2,1,3,,, ,, ,,, ,0,1,, ,ABDEFG,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
1820,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFGMRY,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,ABF,A,B,F
1822,1,2,1,4,,, ,, ,,, ,2,,, ,ABDFGMY,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1823,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEFGHY,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1826,1,2,1,2,0,, ,5, ,0,1, ,1,,1, ,AEFK,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AEF,A,E,F
1827,1,2,1,1,0,19, ,, ,,13, ,1,,13, ,ABEFLM,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BEF,B,E,F
1830,1,2,1,4,,, ,, ,,, ,0,1,, ,ABCDEFGHLNOW,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,BCF,B,C,F
1831,1,1,1,3,,, ,, ,,, ,0,0,, ,ABDEFGMY,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1834,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHLMNOP,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,BCF,B,C,F
1835,1,2,1,3,,, ,, ,,, ,2,,, ,ABCDEFGHLO,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,CFO,C,F,O
1836,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFGMRY,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,ABF,A,B,F
1837,1,2,1,3,,, ,, ,,, ,0,1,, ,ABCDEFGHM,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BCE,B,C,E
1838,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGJRY,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,ABF,A,B,F
1839,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGMY,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1840,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFY,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1841,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGJY,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1842,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDEFGIY,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1847,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABDEFGHIJKLMNOY,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,BFH,B,F,H
1849,1,2,1,1,0,3, ,, ,,6, ,1,,12, ,ABCDFIKMOQY,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,ABC,A,B,C
1852,1,2,1,4,,, ,, ,,, ,2,,, ,AFY,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AFY,A,F,Y
1855,1,2,1,4,,, ,, ,,, ,2,,, ,ABEFY,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
1857,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHIJMOWY,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,BEJ,B,E,J
1858,1,2,1,4,,, ,, ,,, ,2,,, ,ABCDEFGLMNOPXY,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,ACP,A,C,P
1859,1,2,1,4,,, ,, ,,, ,2,,, ,ABDFY,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3001,1,2,1,3,,, ,, ,,, ,0,0,, ,ABEFG,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
3002,1,2,1,1,0,99,RENT IN,, ,,4, ,1,,2, ,EFGH,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EF,E,F, 
3003,1,1,1,3,,, ,, ,,, ,2,,, ,ACEFPY,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,AEF,A,E,F
3004,1,2,1,4,,, ,, ,,, ,2,,, ,ABEFY,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3005,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ABF,A,B,F
3006,1,2,1,4,,, ,, ,,, ,2,,, ,ABDEFGY,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ADF,A,D,F
3007,1,2,1,1,0,99,Onion,, ,,11, ,1,,8, ,ABDKMNOQRVWY,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,BDY,B,D,Y
3008,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFG,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACF,A,C,F
3009,1,2,1,1,0,3, ,, ,,11, ,1,,8, ,ABCDEFGHILMOW,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,BFO,B,F,O
3010,1,2,1,4,,, ,, ,,, ,2,,, ,ACOTU,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,ACT,A,C,T
3011,1,2,1,3,,, ,, ,,, ,2,,, ,ADEFG,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFG,E,F,G
3012,1,2,1,3,,, ,, ,,, ,0,0,, ,ABDF,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABD,A,B,D
3013,1,2,1,4,,, ,, ,,, ,2,,, ,ABF,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABF,A,B,F
3014,1,2,1,4,,, ,, ,,, ,2,,, ,ABCDEFGHLM,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,BFM,B,F,M
